id,appearance,attackDamage,attackRange,attackInterval,health,armor,speed,bonusMoney,priority,skill,color,Killtype,EventClass,propensity,clearpoint,dropItem
215,zombi_origin,164,70,3,2700,1350,270,0,0,0,128 128 64 ,0,101,0,0,1
216,zombi_origin,176,70,3,2900,1450,270,0,0,0,128 128 64 ,0,101,0,0,1
217,zombi_host,188,70,3,3100,1550,270,0,0,0,128 128 64 ,0,101,0,0,1
218,zombi_host,200,70,3,3300,1650,270,0,0,0,128 128 64 ,0,101,0,0,1
219,zombi_origin,212,70,3,3500,1750,270,0,0,0,128 128 64 ,0,101,0,0,1
220,zombi_origin,224,70,3,3800,1900,270,0,0,0,128 128 64 ,0,101,0,0,1
222,speed_zombi_host,50,70,3,200,100,300,0,0,0,128 128 64 ,0,110,0,0,1
223,speed_zombi_host,72,70,3,360,180,300,0,0,0,128 128 64 ,0,110,0,0,1
224,speed_zombi_origin,94,70,3,530,265,300,0,0,7,128 128 64 ,0,110,0,0,1
225,speed_zombi_origin,116,70,3,700,350,300,0,0,7,128 128 64 ,0,110,0,0,1
226,speed_zombi_host,138,70,3,1260,630,300,0,0,7,128 128 64 ,0,110,0,0,1
227,speed_zombi_host,160,70,3,1880,940,300,0,0,7,128 128 64 ,0,110,0,0,1
228,speed_zombi_origin,182,70,3,2500,1250,300,0,0,7,128 128 64 ,0,110,0,0,1
229,speed_zombi_origin,204,70,3,2800,1400,300,0,0,7,128 128 64 ,0,110,0,0,1
230,speed_zombi_host,226,70,3,3200,1600,300,0,0,7,128 128 64 ,0,110,0,0,1
233,heavy_zombi_host,54,70,3,640,320,255,0,0,3,128 128 64 ,0,120,0,0,1
234,heavy_zombi_host,72,70,3,1260,630,255,0,0,3,128 128 64 ,0,120,0,0,1
235,heavy_zombi_origin,90,70,3,1800,900,255,0,0,3,128 128 64 ,0,120,0,0,1
236,heavy_zombi_origin,108,65,3,2480,1240,255,0,0,3,128 128 64 ,0,120,0,0,1
237,heavy_zombi_host,126,65,3,2900,1450,255,0,0,3,128 128 64 ,0,120,0,0,1
238,heavy_zombi_host,144,65,3,3320,1660,255,0,0,3,128 128 64 ,0,120,0,0,1
239,heavy_zombi_origin,162,65,3,3740,1870,255,0,0,3,128 128 64 ,0,120,0,0,1
240,heavy_zombi_origin,180,65,3,3960,1980,255,0,0,3,128 128 64 ,0,120,0,0,1
241,heavy_zombi_host,198,65,3,4180,2090,255,0,0,3,128 128 64 ,0,120,0,0,1
242,heavy_zombi_host,216,65,4,4400,2200,255,0,0,3,128 128 64 ,0,120,0,0,1
244,pc_zombi_host,54,65,4,440,220,275,0,0,0,128 128 64 ,0,131,0,0,1
245,pc_zombi_host,68,65,4,900,450,275,0,0,0,128 128 64 ,0,131,0,0,1
246,pc_zombi_origin,82,65,4,1360,680,275,0,0,0,128 128 64 ,0,131,0,0,1
247,pc_zombi_origin,96,65,4,1960,980,275,0,0,0,128 128 64 ,0,131,0,0,1
248,pc_zombi_host,110,65,4,2560,1280,275,0,0,0,128 128 64 ,0,131,0,0,1
249,pc_zombi_host,124,65,4,2760,1380,275,0,0,0,128 128 64 ,0,131,0,0,1
250,pc_zombi_origin,138,65,4,2960,1480,275,0,0,0,128 128 64 ,0,131,0,0,1
251,pc_zombi_origin,152,65,4,3160,1580,275,0,0,0,128 128 64 ,0,131,0,0,1
252,pc_zombi_host,166,65,4,3360,1680,275,0,0,4,128 128 64 ,0,131,0,0,1
253,pc_zombi_host,180,65,4,3460,1730,275,0,0,4,128 128 64 ,0,131,0,0,1
255,heal_zombi_host,40,65,4,520,260,250,0,0,5,128 128 64 ,0,141,0,0,1
256,heal_zombi_host,80,65,4,1020,510,250,0,0,5,128 128 64 ,0,141,0,0,1
257,heal_zombi_origin,120,65,4,1760,880,250,0,0,5,128 128 64 ,0,141,0,0,1
258,heal_zombi_origin,140,65,4,2300,1150,250,0,0,5,128 128 64 ,0,141,0,0,1
259,heal_zombi_host,160,65,4,2600,1300,250,0,0,5,128 128 64 ,0,141,0,0,1
260,heal_zombi_host,180,65,4,2900,1450,250,0,0,5,128 128 64 ,0,141,0,0,1
261,resident_zombi_host,82,65,2,480,240,290,0,0,10,128 128 64 ,0,144,0,0,1
262,resident_zombi_origin,94,65,2,1020,510,290,0,0,10,128 128 64 ,0,144,0,0,1
263,resident_zombi_origin,106,65,2,1420,710,290,0,0,10,128 128 64 ,0,144,0,0,1
264,resident_zombi_host,118,65,2,1880,940,290,0,0,10,128 128 64 ,0,144,0,0,1
265,resident_zombi_host,130,70,4,2440,1220,290,0,0,10,128 128 64 ,0,144,0,0,1
266,resident_zombi_origin,142,70,3,2700,1350,290,0,0,10,128 128 64 ,0,144,0,0,1
267,resident_zombi_origin,154,70,4,2880,1440,290,0,0,10,128 128 64 ,0,144,0,0,1
268,resident_zombi_host,166,70,3,3060,1530,290,0,0,10,128 128 64 ,0,144,0,0,1
269,resident_zombi_host,178,70,4,3240,1620,290,0,0,10,128 128 64 ,0,144,0,0,1
270,resident_zombi_host,190,70,5,3420,1710,290,0,0,10,128 128 64 ,0,144,0,0,1
277,boomer_zombi_host,58,70,6,900,450,200,0,0,11,128 128 64 ,0,145,0,0,1
278,boomer_zombi_host,72,70,6,1200,600,200,0,0,11,128 128 64 ,0,145,0,0,1
279,boomer_zombi_origin,86,70,6,1800,900,200,0,0,11,128 128 64 ,0,145,0,0,1
280,boomer_zombi_origin,100,70,6,2120,1060,200,0,0,11,128 128 64 ,0,145,0,0,1
281,boomer_zombi_host,114,70,6,2440,1220,200,0,0,11,128 128 64 ,0,145,0,0,1
282,boomer_zombi_host,128,70,6,2640,1320,200,0,0,11,128 128 64 ,0,145,0,0,1
283,boomer_zombi_origin,142,70,5,2840,1420,200,0,0,11,128 128 64 ,0,145,0,0,1
284,boomer_zombi_origin,156,70,5,3040,1520,200,0,0,11,128 128 64 ,0,145,0,0,1
285,boomer_zombi_host,170,70,5,3240,1620,200,0,0,11,128 128 64 ,0,145,0,0,1
286,boomer_zombi_host,184,70,5,3440,1720,200,0,0,11,128 128 64 ,0,145,0,0,1
287,boomer_zombi_host,198,70,5,3640,1820,200,0,0,11,128 128 64 ,0,145,0,0,1
288,boomer_zombi_host,212,70,5,3840,1920,200,0,0,11,128 128 64 ,0,145,0,0,1
289,boomer_zombi_host,226,70,5,4040,2020,200,0,0,11,128 128 64 ,0,145,0,0,1
290,deimos_zombi_host,78,70,3,3600,1800,275,3000,0,8,128 128 64 ,0,144,0,0,1
291,deimos_zombi_host,102,70,3,6000,3000,275,3000,0,8,128 128 64 ,0,144,0,0,1
292,deimos_zombi_host,126,70,3,8000,4000,275,3000,0,8,128 128 64 ,0,144,0,0,1
293,deimos_zombi_host,150,70,3,10000,5000,275,3000,0,8,128 128 64 ,0,144,0,0,1
294,deimos_zombi_host,174,70,3,12000,6000,275,3000,0,8,128 128 64 ,0,144,0,0,1
295,deimos_zombi_host,198,70,3,15000,7500,275,3000,0,8,128 128 64 ,0,144,0,0,1
296,deimos_zombi_host,222,70,3,18000,9000,275,3000,0,8,128 128 64 ,0,144,0,0,1
297,deimos_zombi_host,246,70,3,21000,10500,275,3000,0,8,128 128 64 ,0,144,0,0,1
300,zombi_host,50,70,4,140,70,250,100,0,0,228 112 0,0,101,0,0,1
301,zombi_origin,56,70,4,200,100,250,100,0,0,228 112 0,0,101,0,0,1
302,zombi_host,62,70,4,260,130,250,100,0,0,228 112 0,0,101,0,0,1
303,zombi_origin,68,70,4,340,170,250,100,0,0,228 112 0,0,101,0,0,1
304,zombi_host,74,70,4,420,210,250,100,0,0,228 112 0,0,101,0,0,1
305,zombi_origin,80,70,4,480,240,250,100,0,0,228 112 0,0,101,0,0,1
306,zombi_host,86,70,4,540,270,250,100,0,0,228 112 0,0,101,0,0,1
311,speed_zombi_host,50,65,3,120,60,275,100,0,2,228 112 0,0,110,0,0,1
312,speed_zombi_origin,60,65,3,180,90,275,100,0,2,228 112 0,0,101,0,0,1
313,speed_zombi_host,70,65,3,240,120,275,100,0,7,228 112 0,0,92,0,0,1
314,speed_zombi_origin,80,65,3,300,150,275,100,0,2,228 112 0,0,83,0,0,1
315,speed_zombi_host,90,65,3,360,180,275,100,0,7,228 112 0,0,74,0,0,1
321,heavy_zombi_host,48,70,4,300,150,240,150,0,0,228 112 0,0,121,0,0,1
322,heavy_zombi_origin,56,70,4,440,220,240,150,0,0,228 112 0,0,121,0,0,1
323,heavy_zombi_host,64,70,4,660,330,240,150,0,0,228 112 0,0,121,0,0,1
324,heavy_zombi_origin,72,70,4,880,440,240,150,0,0,228 112 0,0,121,0,0,1
331,pc_zombi_host,40,60,5,140,70,250,100,0,0,228 112 0,0,131,0,0,1
332,pc_zombi_origin,50,70,5,240,120,250,100,0,0,228 112 0,0,131,0,0,1
333,pc_zombi_host,60,80,5,360,180,250,100,0,0,228 112 0,0,131,0,0,1
341,zombiedog,60,70,3,130,65,300,150,0,5,228 112 0,0,144,0,0,1
342,zombiedog,70,70,3,280,140,300,150,0,0,228 112 0,0,144,0,0,1
351,resident_zombi_host,66,70,3,280,140,265,250,0,7,228 112 0,0,145,0,0,1
352,resident_zombi_origin,72,70,2,460,230,265,250,0,10,228 112 0,0,145,0,0,1
361,boomer_zombi_host,80,70,3,560,280,250,600,0,11,228 112 0,0,146,0,0,1
400,zombi_host,30,70,4,400,200,250,350,0,0,72 62 130,0,101,0,0,1
401,zombi_origin,42,70,4,500,250,250,350,0,0,72 62 130,0,101,0,0,1
402,speed_zombi_host,36,70,4,430,215,300,350,0,7,72 62 130,0,121,0,0,1
403,speed_zombi_origin,46,70,4,300,150,300,350,0,7,72 62 130,0,121,0,0,1
404,heavy_zombi_host,42,70,4,600,300,220,350,0,3,72 62 130,0,131,0,0,1
405,heavy_zombi_origin,50,70,4,700,350,220,350,0,3,72 62 130,0,131,0,0,1
406,boomer_zombi_host,56,70,4,360,180,180,350,0,11,72 62 130,0,101,0,0,1
407,deimos_zombi_host,44,65,3,4600,2300,275,1500,0,8,72 62 130,0,110,0,0,1
408,zombi_host,68,65,3,1300,650,250,500,0,0,72 62 130,0,101,0,0,1
409,zombi_origin,80,65,3,1500,750,250,500,0,0,72 62 130,0,101,0,0,1
410,speed_zombi_host,106,65,3,1260,630,300,500,0,7,72 62 130,0,101,0,0,1
411,speed_zombi_origin,114,65,3,1220,610,300,500,0,7,72 62 130,0,101,0,0,1
412,heavy_zombi_host,82,70,4,3000,1500,220,750,0,3,72 62 130,0,121,0,0,1
413,heavy_zombi_origin,88,70,4,3400,1700,220,750,0,3,72 62 130,0,121,0,0,1
414,boomer_zombi_host,78,70,4,2800,1400,180,750,0,11,72 62 130,0,121,0,0,1
415,deimos_zombi_host,96,70,4,6000,3000,275,2500,0,8,72 62 130,0,121,0,0,1
416,zombiedog,74,60,5,1200,600,310,500,0,12,72 62 130,0,131,0,0,1
417,heavy_zombi_host,84,70,5,4600,2300,220,500,0,3,72 62 130,0,131,0,0,1
418,heavy_zombi_origin,98,80,5,5400,2700,220,750,0,3,72 62 130,0,131,0,0,1
419,zbs_bossS_jun00,120,70,3,12000,6000,275,3500,0,5,72 62 130,0,144,0,0,1
420,deimos_zombi_host,118,70,3,7000,3500,275,3000,0,8,72 62 130,0,144,0,0,1
421,zombiedog,106,70,3,1760,880,310,500,0,12,72 62 130,0,145,0,0,1
422,resident_zombi_origin,96,70,2,2200,1100,280,550,0,10,72 62 130,0,145,0,0,1
423,boomer_zombi_host,104,70,3,4200,2100,190,750,0,11,72 62 130,0,146,0,0,1
450,zombi_host,140,70,3,1800,900,160,0,0,0,255 255 255,0,101,0,0,1
451,zombi_origin,160,70,4,2880,1440,160,0,0,0,255 255 255,0,101,0,0,1
452,zombi_host,180,70,4,3440,1720,160,0,0,0,255 255 255,0,101,0,0,1
453,zombi_origin,200,70,4,3920,1960,160,0,0,0,255 255 255,0,101,0,0,1
454,zombi_host,220,70,4,4280,2140,160,0,0,0,255 255 255,0,101,0,0,1
455,speed_zombi_host,150,70,3,1600,800,200,0,0,7,255 255 255,0,110,0,0,1
456,speed_zombi_host,172,70,3,2440,1220,200,0,0,7,255 255 255,0,110,0,0,1
457,speed_zombi_origin,194,70,3,3100,1550,200,0,0,7,255 255 255,0,110,0,0,1
458,speed_zombi_origin,216,70,3,3420,1710,200,0,0,7,255 255 255,0,110,0,0,1
459,speed_zombi_host,238,70,3,3800,1900,200,0,0,7,255 255 255,0,110,0,0,1
460,heavy_zombi_host,120,70,3,2100,1050,140,0,0,0,255 255 255,0,120,4,0,1
461,heavy_zombi_host,136,70,3,3240,1620,140,0,0,0,255 255 255,0,120,4,0,1
462,heavy_zombi_origin,152,65,3,3860,1930,140,0,0,3,255 255 255,0,120,4,0,1
463,heavy_zombi_origin,168,65,3,4160,2080,140,0,0,3,255 255 255,0,120,4,0,1
464,heavy_zombi_host,184,65,3,4600,2300,140,0,0,3,255 255 255,0,120,4,0,1
465,heal_zombi_host,140,65,2,2200,1100,145,0,0,0,255 255 255,0,141,0,0,1
466,heal_zombi_host,160,65,2,2400,1200,145,0,0,0,255 255 255,0,141,0,0,1
467,heal_zombi_origin,180,65,2,2600,1300,145,0,0,5,255 255 255,0,141,0,0,1
468,heal_zombi_origin,200,65,2,2800,1400,145,0,0,5,255 255 255,0,141,0,0,1
470,boomer_zombi_host,90,70,3,2800,1400,130,0,0,11,255 255 255,0,145,4,0,1
471,boomer_zombi_host,114,70,3,3380,1690,130,0,0,11,255 255 255,0,145,4,0,1
472,boomer_zombi_origin,138,70,3,3680,1840,130,0,0,11,255 255 255,0,145,4,0,1
473,boomer_zombi_origin,162,70,3,4160,2080,130,0,0,11,255 255 255,0,145,4,0,1
475,deimos_zombi_host,118,70,3,10200,5100,220,3000,0,8,255 255 255,0,144,0,0,1
476,deimos_zombi_host,142,70,3,13600,6800,220,3000,0,8,255 255 255,0,144,0,0,1
477,deimos_zombi_host,166,70,3,17000,8500,220,3000,0,8,255 255 255,0,144,0,0,1
478,deimos_zombi_host,190,70,3,20000,10000,220,3000,0,8,255 255 255,0,144,0,0,1
480,zombiedog,82,70,3,1240,620,310,0,0,12,255 255 255,0,144,0,0,1
481,zombiedog,110,70,3,1600,800,310,0,0,12,255 255 255,0,144,0,0,1
482,zombiedog,144,70,3,1800,900,310,0,0,12,255 255 255,0,144,0,0,1
485,zombi_host,90,1500,5,1360,680,150,150,0,6,255 255 255,0,102,0,0,1
486,zombi_host,118,1500,4,1640,820,150,150,0,6,255 255 255,0,102,0,0,1
487,zombi_host,146,1500,4,1920,960,150,150,0,6,255 255 255,0,102,0,0,1
488,zombi_host,174,1500,3,2200,1100,150,250,0,6,255 255 255,0,102,0,0,1
490,zbs_bossS_jun01,100,100,2,11000,5500,250,4500,0,9,255 255 255,0,182,4,0,2
491,zbs_bossS_jun01,142,70,3,16000,8000,250,5150,0,9,255 255 255,0,182,4,0,2
492,zbs_bossS_jun01,180,100,2,24000,12000,250,5800,0,9,255 255 255,0,182,4,0,2
500,zbs_bossS_jun00,92,105,3,18000,9000,210,4000,1,3,255 255 255,4,150,0,0,2
501,zbs_bossS_jun00,110,105,3,35000,17500,210,7500,1,3,167 209 70 ,4,150,0,0,2
502,zbs_bossS_jun00,124,105,3,45000,22500,210,12000,1,3,64 120 215,4,150,0,0,2
600,deimos_zombi_host,100,100,3,2000,1000,225,2200,1,8,255 255 255,0,181,0,0,2
601,deimos_zombi_origin,100,100,3,3200,1600,225,2700,1,8,255 255 255,0,181,0,0,2
602,deimos_zombi_host,100,100,3,4400,2200,225,3200,1,8,255 255 255,0,181,0,0,2
603,deimos_zombi_origin,100,100,3,5600,2800,350,3400,1,8,255 255 255,0,181,0,0,2
604,deimos_zombi_host,110,100,3,6800,3400,225,3800,1,8,255 255 255,0,181,0,0,2
605,deimos_zombi_host,110,100,3,8000,4000,350,4200,1,8,255 255 255,0,181,0,0,2
606,deimos_zombi_origin,120,100,3,9200,4600,225,3700,1,8,255 255 255,0,181,0,0,2
607,deimos_zombi_origin,120,100,3,10400,5200,350,4300,1,8,255 255 255,0,181,0,0,2
608,deimos_zombi_host,140,100,3,11600,5800,225,4200,1,8,255 255 255,0,181,0,0,2
609,deimos_zombi_host,140,100,3,12800,6400,350,4800,1,8,255 255 255,0,181,0,0,2
610,deimos_zombi_origin,140,100,3,14000,7000,225,4700,1,8,255 255 255,0,181,0,0,2
700,zbs_bossS_jun01,120,100,2,12000,6000,250,4500,0,0,64 120 215,0,182,0,0,2
701,zbs_bossS_jun01,180,100,2,18000,9000,250,5150,0,0,64 120 215,0,182,0,0,2
702,zbs_bossS_jun01,260,100,2,24000,12000,250,5800,0,9,64 120 215,0,182,0,0,2
703,zbs_bossS_jun01,340,100,2,30000,15000,250,6450,0,9,64 120 215,0,182,0,0,2
1000,zbs_bossL_big00,1,300,2,45000,22500,210,30000,1,1000,255 255 255,0,170,2,0,3
1001,zbs_bossL_big01,1,300,2,51000,25500,215,31000,1,1001,255 255 255,0,171,2,0,3
30200,zbs_bossL_big02,1,300,2,84000,42000,220,32000,0,1002,255 255 255,0,172,0,0,3
30800,zbs_bossL_big07,1,300,2,150000,75000,220,32000,2,1004,255 255 255,0,178,0,100,3
