id,appearance,attackDamage,attackRange,attackInterval,health,armor,speed,bonusMoney,priority,skill,color,Killtype,EventClass,propensity,clearpoint,dropItem
26,speed_zombi_host,39,70,3,600,600,200,0,0,0,255 255 255,0,110,0,0,1
27,speed_zombi_host,45,70,3,900,900,200,0,0,7,255 255 255,0,110,0,0,1
28,speed_zombi_origin,60,70,3,1200,1200,200,0,0,7,255 255 255,0,110,0,0,1
29,speed_zombi_origin,80,70,3,1400,1400,200,0,0,7,255 255 255,0,110,0,0,1
30,speed_zombi_host,100,70,3,1600,1600,200,0,0,7,255 255 255,0,110,0,0,1
33,heavy_zombi_host,22,70,3,300,300,140,0,0,0,255 255 255,0,120,4,0,1
34,heavy_zombi_host,27,70,3,600,600,140,0,0,0,255 255 255,0,120,4,0,1
35,heavy_zombi_origin,32,70,3,860,860,140,0,0,0,255 255 255,0,120,4,0,1
36,heavy_zombi_origin,37,65,3,1200,1200,140,0,0,0,255 255 255,0,120,4,0,1
37,heavy_zombi_host,45,65,3,1400,1400,140,0,0,3,255 255 255,0,120,4,0,1
38,heavy_zombi_host,60,65,3,1600,1600,140,0,0,3,255 255 255,0,120,4,0,1
39,heavy_zombi_host,75,65,3,1800,1800,140,0,0,3,255 255 255,0,120,4,0,1
40,heavy_zombi_host,90,65,3,2000,2000,140,0,0,3,255 255 255,0,120,4,0,1
41,heavy_zombi_host,105,65,3,2200,2200,140,0,0,3,255 255 255,0,120,4,0,1
44,pc_zombi_host,20,65,2,240,210,165,0,0,0,255 255 255,4,131,0,0,1
45,pc_zombi_host,35,65,2,510,510,165,0,0,0,255 255 255,4,131,0,0,1
46,pc_zombi_origin,50,65,2,810,810,165,0,0,0,255 255 255,4,131,0,0,1
47,pc_zombi_origin,65,65,2,1150,1150,165,0,0,0,255 255 255,4,131,0,0,1
48,pc_zombi_host,80,65,2,1400,1400,165,0,0,0,255 255 255,4,131,0,0,1
49,pc_zombi_host,95,65,2,1650,1650,165,0,0,0,255 255 255,4,131,0,0,1
55,heal_zombi_host,20,65,2,230,230,350,0,0,0,255 255 255,0,141,0,0,1
56,heal_zombi_host,40,65,2,580,580,145,0,0,0,255 255 255,0,141,0,0,1
57,heal_zombi_origin,60,65,2,1100,1100,350,0,0,0,255 255 255,0,141,0,0,1
58,heal_zombi_origin,70,65,2,1200,1200,145,0,0,0,255 255 255,0,141,0,0,1
59,heal_zombi_host,80,65,2,1400,1400,350,0,0,0,255 255 255,0,141,0,0,1
67,resident_zombi_host,42,65,2,460,460,180,0,0,0,255 255 255,0,144,0,0,1
68,resident_zombi_host,72,65,2,1050,1050,180,0,0,0,255 255 255,0,144,0,0,1
69,resident_zombi_origin,92,65,2,1300,1300,180,0,0,0,255 255 255,0,144,0,0,1
76,boomer_zombi_host,22,100,3,680,680,130,0,0,11,255 255 255,0,145,4,0,1
77,boomer_zombi_host,27,70,4,840,840,130,0,0,11,255 255 255,0,145,4,0,1
78,boomer_zombi_origin,32,100,3,1080,1080,130,0,0,11,255 255 255,0,145,4,0,1
79,boomer_zombi_origin,37,70,4,1200,1200,130,0,0,11,255 255 255,0,145,4,0,1
80,boomer_zombi_host,45,100,3,1440,1440,130,0,0,11,255 255 255,0,145,4,0,1
81,boomer_zombi_host,60,70,4,1680,1680,130,0,0,11,255 255 255,0,145,4,0,1
82,boomer_zombi_origin,75,100,3,1820,1820,130,0,0,11,255 255 255,0,145,4,0,1
83,boomer_zombi_origin,90,70,4,2000,2000,130,0,0,11,255 255 255,0,145,4,0,1
84,boomer_zombi_host,105,100,3,2100,2100,130,0,0,11,255 255 255,0,145,4,0,1
85,boomer_zombi_host,120,70,4,2200,2200,130,0,0,11,255 255 255,0,145,4,0,1
104,zombi_host,42,1500,5,260,260,150,150,0,6,80 228 91,0,102,0,0,1
105,zombi_host,54,1500,5,360,360,150,150,0,6,80 228 91,0,102,0,0,1
106,zombi_host,66,1500,4,500,500,150,150,0,6,80 228 91,0,102,0,0,1
107,zombi_host,78,1500,4,640,640,150,250,0,6,80 228 91,0,102,0,0,1
108,zombi_host,90,1500,3,780,780,150,250,0,6,80 228 91,0,102,0,0,1
109,zombi_host,102,1500,3,920,920,150,250,0,6,80 228 91,0,102,0,0,1
110,zombi_host,114,1500,3,1060,1060,150,500,0,6,80 228 91,0,102,0,0,1
111,zombi_host,54,1500,3,360,360,150,500,0,6,80 228 91,0,102,0,0,1
112,zombi_host,66,1500,3,500,500,150,500,0,6,80 228 91,0,102,0,0,1
113,zombi_host,78,1500,3,640,640,150,500,0,6,80 228 91,0,102,0,0,1
114,zombi_host,90,1500,3,780,780,150,500,0,6,80 228 91,0,102,0,0,1
155,zombiedog,25,70,3,230,230,310,0,0,12,255 255 255,0,144,0,0,1
156,zombiedog,33,70,3,370,370,310,0,0,12,255 255 255,0,144,0,0,1
157,zombiedog,41,70,3,510,510,310,0,0,12,255 255 255,0,144,0,0,1
158,zombiedog,49,70,3,650,650,310,0,0,12,255 255 255,0,144,0,0,1
159,zombiedog,57,70,3,790,790,310,0,0,12,255 255 255,0,144,0,0,1
160,zombiedog,65,70,3,930,930,310,0,0,12,255 255 255,0,144,0,0,1
171,deimos_zombi_host,47,70,3,1500,1500,275,3000,0,8,255 255 255,0,144,0,0,1
172,deimos_zombi_host,59,70,3,3000,3000,275,3000,0,8,255 255 255,0,144,0,0,1
173,deimos_zombi_host,71,70,3,4500,4500,275,3000,0,8,255 255 255,0,144,0,0,1
174,deimos_zombi_host,83,70,3,6000,6000,275,3000,0,8,255 255 255,0,144,0,0,1
175,deimos_zombi_host,95,70,3,7500,7500,275,3000,0,8,255 255 255,0,144,0,0,1
176,deimos_zombi_host,107,70,3,9000,9000,275,3000,0,8,255 255 255,0,144,0,0,1
181,zbs_bossS_jun00,49,70,3,5000,5000,275,3500,0,5,255 255 255,0,144,0,0,1
182,zbs_bossS_jun00,71,70,3,7500,7500,275,3500,0,5,255 255 255,0,144,0,0,1
183,zbs_bossS_jun00,99,70,3,12000,12000,275,3500,0,5,255 255 255,0,144,0,0,1
201,zombi_host,15,70,4,130,130,270,0,0,0,128 128 64 ,0,101,0,0,1
202,zombi_host,18,70,4,160,160,270,0,0,0,128 128 64 ,0,101,0,0,1
203,zombi_origin,21,70,4,200,200,270,0,0,0,128 128 64 ,0,101,0,0,1
204,zombi_origin,24,70,4,250,250,270,0,0,0,128 128 64 ,0,101,0,0,1
205,zombi_host,27,70,4,320,320,270,0,0,0,128 128 64 ,0,101,0,0,1
206,zombi_host,30,70,4,400,400,270,0,0,0,128 128 64 ,0,101,0,0,1
207,zombi_origin,35,70,4,480,480,270,0,0,0,128 128 64 ,0,101,0,0,1
208,zombi_origin,40,70,4,550,550,270,0,0,0,128 128 64 ,0,101,0,0,1
209,zombi_host,46,70,3,630,630,270,0,0,0,128 128 64 ,0,101,0,0,1
210,zombi_host,52,70,3,740,740,270,0,0,0,128 128 64 ,0,101,0,0,1
211,zombi_origin,58,70,3,850,850,270,0,0,0,128 128 64 ,0,101,0,0,1
212,zombi_origin,64,70,3,960,960,270,0,0,0,128 128 64 ,0,101,0,0,1
213,zombi_host,70,70,3,1070,1070,270,0,0,0,128 128 64 ,0,101,0,0,1
214,zombi_host,76,70,3,1180,1180,270,0,0,0,128 128 64 ,0,101,0,0,1
215,zombi_origin,82,70,3,1350,1350,270,0,0,0,128 128 64 ,0,101,0,0,1
216,zombi_origin,88,70,3,1450,1450,270,0,0,0,128 128 64 ,0,101,0,0,1
217,zombi_host,94,70,3,1550,1550,270,0,0,0,128 128 64 ,0,101,0,0,1
218,zombi_host,100,70,3,1650,1650,270,0,0,0,128 128 64 ,0,101,0,0,1
219,zombi_origin,106,70,3,1750,1750,270,0,0,0,128 128 64 ,0,101,0,0,1
220,zombi_origin,112,70,3,1900,1900,270,0,0,0,128 128 64 ,0,101,0,0,1
222,speed_zombi_host,25,70,3,100,100,300,0,0,0,128 128 64 ,0,110,0,0,1
223,speed_zombi_host,36,70,3,180,180,300,0,0,0,128 128 64 ,0,110,0,0,1
224,speed_zombi_origin,47,70,3,265,265,300,0,0,7,128 128 64 ,0,110,0,0,1
225,speed_zombi_origin,58,70,3,350,350,300,0,0,7,128 128 64 ,0,110,0,0,1
226,speed_zombi_host,69,70,3,630,630,300,0,0,7,128 128 64 ,0,110,0,0,1
227,speed_zombi_host,80,70,3,940,940,300,0,0,7,128 128 64 ,0,110,0,0,1
228,speed_zombi_origin,91,70,3,1250,1250,300,0,0,7,128 128 64 ,0,110,0,0,1
229,speed_zombi_origin,102,70,3,1400,1400,300,0,0,7,128 128 64 ,0,110,0,0,1
230,speed_zombi_host,113,70,3,1600,1600,300,0,0,7,128 128 64 ,0,110,0,0,1
233,heavy_zombi_host,27,70,3,320,320,255,0,0,3,128 128 64 ,0,120,0,0,1
234,heavy_zombi_host,36,70,3,630,630,255,0,0,3,128 128 64 ,0,120,0,0,1
235,heavy_zombi_origin,45,70,3,900,900,255,0,0,3,128 128 64 ,0,120,0,0,1
236,heavy_zombi_origin,54,65,3,1240,1240,255,0,0,3,128 128 64 ,0,120,0,0,1
237,heavy_zombi_host,63,65,3,1450,1450,255,0,0,3,128 128 64 ,0,120,0,0,1
238,heavy_zombi_host,72,65,3,1660,1660,255,0,0,3,128 128 64 ,0,120,0,0,1
239,heavy_zombi_origin,81,65,3,1870,1870,255,0,0,3,128 128 64 ,0,120,0,0,1
240,heavy_zombi_origin,90,65,3,1980,1980,255,0,0,3,128 128 64 ,0,120,0,0,1
241,heavy_zombi_host,99,65,3,2090,2090,255,0,0,3,128 128 64 ,0,120,0,0,1
242,heavy_zombi_host,108,65,4,2200,2200,255,0,0,3,128 128 64 ,0,120,0,0,1
244,pc_zombi_host,27,65,4,220,220,275,0,0,0,128 128 64 ,0,131,0,0,1
245,pc_zombi_host,34,65,4,450,450,275,0,0,0,128 128 64 ,0,131,0,0,1
246,pc_zombi_origin,41,65,4,680,680,275,0,0,0,128 128 64 ,0,131,0,0,1
247,pc_zombi_origin,48,65,4,980,980,275,0,0,0,128 128 64 ,0,131,0,0,1
248,pc_zombi_host,55,65,4,1280,1280,275,0,0,0,128 128 64 ,0,131,0,0,1
249,pc_zombi_host,62,65,4,1380,1380,275,0,0,0,128 128 64 ,0,131,0,0,1
250,pc_zombi_origin,69,65,4,1480,1480,275,0,0,0,128 128 64 ,0,131,0,0,1
251,pc_zombi_origin,76,65,4,1580,1580,275,0,0,0,128 128 64 ,0,131,0,0,1
252,pc_zombi_host,83,65,4,1680,1680,275,0,0,4,128 128 64 ,0,131,0,0,1
253,pc_zombi_host,90,65,4,1730,1730,275,0,0,4,128 128 64 ,0,131,0,0,1
255,heal_zombi_host,20,65,4,260,260,250,0,0,5,128 128 64 ,0,141,0,0,1
256,heal_zombi_host,40,65,4,510,510,250,0,0,5,128 128 64 ,0,141,0,0,1
257,heal_zombi_origin,60,65,4,880,880,250,0,0,5,128 128 64 ,0,141,0,0,1
258,heal_zombi_origin,70,65,4,1150,1150,250,0,0,5,128 128 64 ,0,141,0,0,1
259,heal_zombi_host,80,65,4,1300,1300,250,0,0,5,128 128 64 ,0,141,0,0,1
260,heal_zombi_host,90,65,4,1450,1450,250,0,0,5,128 128 64 ,0,141,0,0,1
261,resident_zombi_host,41,65,2,240,240,290,0,0,10,128 128 64 ,0,144,0,0,1
262,resident_zombi_origin,47,65,2,510,510,290,0,0,10,128 128 64 ,0,144,0,0,1
263,resident_zombi_origin,53,65,2,710,710,290,0,0,10,128 128 64 ,0,144,0,0,1
264,resident_zombi_host,59,65,2,940,940,290,0,0,10,128 128 64 ,0,144,0,0,1
265,resident_zombi_host,65,70,4,1220,1220,290,0,0,10,128 128 64 ,0,144,0,0,1
266,resident_zombi_origin,71,70,3,1350,1350,290,0,0,10,128 128 64 ,0,144,0,0,1
267,resident_zombi_origin,77,70,4,1440,1440,290,0,0,10,128 128 64 ,0,144,0,0,1
268,resident_zombi_host,83,70,3,1530,1530,290,0,0,10,128 128 64 ,0,144,0,0,1
269,resident_zombi_host,89,70,4,1620,1620,290,0,0,10,128 128 64 ,0,144,0,0,1
270,resident_zombi_host,95,70,5,1710,1710,290,0,0,10,128 128 64 ,0,144,0,0,1
277,boomer_zombi_host,29,70,6,450,450,200,0,0,11,128 128 64 ,0,145,0,0,1
278,boomer_zombi_host,36,70,6,600,600,200,0,0,11,128 128 64 ,0,145,0,0,1
279,boomer_zombi_origin,43,70,6,900,900,200,0,0,11,128 128 64 ,0,145,0,0,1
280,boomer_zombi_origin,50,70,6,1060,1060,200,0,0,11,128 128 64 ,0,145,0,0,1
281,boomer_zombi_host,57,70,6,1220,1220,200,0,0,11,128 128 64 ,0,145,0,0,1
282,boomer_zombi_host,64,70,6,1320,1320,200,0,0,11,128 128 64 ,0,145,0,0,1
283,boomer_zombi_origin,71,70,5,1420,1420,200,0,0,11,128 128 64 ,0,145,0,0,1
284,boomer_zombi_origin,78,70,5,1520,1520,200,0,0,11,128 128 64 ,0,145,0,0,1
285,boomer_zombi_host,85,70,5,1620,1620,200,0,0,11,128 128 64 ,0,145,0,0,1
286,boomer_zombi_host,92,70,5,1720,1720,200,0,0,11,128 128 64 ,0,145,0,0,1
287,boomer_zombi_host,99,70,5,1820,1820,200,0,0,11,128 128 64 ,0,145,0,0,1
288,boomer_zombi_host,106,70,5,1920,1920,200,0,0,11,128 128 64 ,0,145,0,0,1
289,boomer_zombi_host,113,70,5,2020,2020,200,0,0,11,128 128 64 ,0,145,0,0,1
290,deimos_zombi_host,39,70,3,1800,1800,275,3000,0,8,128 128 64 ,0,144,0,0,1
291,deimos_zombi_host,51,70,3,3000,3000,275,3000,0,8,128 128 64 ,0,144,0,0,1
292,deimos_zombi_host,63,70,3,4000,4000,275,3000,0,8,128 128 64 ,0,144,0,0,1
293,deimos_zombi_host,75,70,3,5000,5000,275,3000,0,8,128 128 64 ,0,144,0,0,1
294,deimos_zombi_host,87,70,3,6000,6000,275,3000,0,8,128 128 64 ,0,144,0,0,1
295,deimos_zombi_host,99,70,3,7500,7500,275,3000,0,8,128 128 64 ,0,144,0,0,1
296,deimos_zombi_host,111,70,3,9000,9000,275,3000,0,8,128 128 64 ,0,144,0,0,1
297,deimos_zombi_host,123,70,3,10500,10500,275,3000,0,8,128 128 64 ,0,144,0,0,1
300,zombi_host,25,70,4,70,70,250,100,0,0,228 112 0,0,101,0,0,1
301,zombi_origin,28,70,4,100,100,250,100,0,0,228 112 0,0,101,0,0,1
302,zombi_host,31,70,4,130,130,250,100,0,0,228 112 0,0,101,0,0,1
303,zombi_origin,34,70,4,170,170,250,100,0,0,228 112 0,0,101,0,0,1
304,zombi_host,37,70,4,210,210,250,100,0,0,228 112 0,0,101,0,0,1
305,zombi_origin,40,70,4,240,240,250,100,0,0,228 112 0,0,101,0,0,1
306,zombi_host,43,70,4,270,270,250,100,0,0,228 112 0,0,101,0,0,1
311,speed_zombi_host,25,65,3,60,60,275,100,0,2,228 112 0,0,110,0,0,1
312,speed_zombi_origin,30,65,3,90,90,275,100,0,2,228 112 0,0,101,0,0,1
313,speed_zombi_host,35,65,3,120,120,275,100,0,7,228 112 0,0,92,0,0,1
314,speed_zombi_origin,40,65,3,150,150,275,100,0,2,228 112 0,0,83,0,0,1
315,speed_zombi_host,45,65,3,180,180,275,100,0,7,228 112 0,0,74,0,0,1
321,heavy_zombi_host,24,70,4,150,150,240,150,0,0,228 112 0,0,121,0,0,1
322,heavy_zombi_origin,28,70,4,220,220,240,150,0,0,228 112 0,0,121,0,0,1
323,heavy_zombi_host,32,70,4,330,330,240,150,0,0,228 112 0,0,121,0,0,1
324,heavy_zombi_origin,36,70,4,440,440,240,150,0,0,228 112 0,0,121,0,0,1
331,pc_zombi_host,20,60,5,70,70,250,100,0,0,228 112 0,0,131,0,0,1
332,pc_zombi_origin,25,70,5,120,120,250,100,0,0,228 112 0,0,131,0,0,1
333,pc_zombi_host,30,80,5,180,180,250,100,0,0,228 112 0,0,131,0,0,1
341,zombiedog,30,70,3,65,65,300,150,0,5,228 112 0,0,144,0,0,1
342,zombiedog,35,70,3,140,140,300,150,0,0,228 112 0,0,144,0,0,1
351,resident_zombi_host,33,70,3,140,140,265,250,0,7,228 112 0,0,145,0,0,1
352,resident_zombi_origin,36,70,2,230,230,265,250,0,10,228 112 0,0,145,0,0,1
361,boomer_zombi_host,40,70,3,280,280,250,600,0,11,228 112 0,0,146,0,0,1
400,zombi_host,15,70,4,200,200,250,350,0,0,72 62 130,0,101,0,0,1
401,zombi_origin,21,70,4,250,250,250,350,0,0,72 62 130,0,101,0,0,1
402,speed_zombi_host,18,70,4,215,215,300,350,0,7,72 62 130,0,121,0,0,1
403,speed_zombi_origin,23,70,4,150,150,300,350,0,7,72 62 130,0,121,0,0,1
404,heavy_zombi_host,21,70,4,300,300,220,350,0,3,72 62 130,0,131,0,0,1
405,heavy_zombi_origin,25,70,4,350,350,220,350,0,3,72 62 130,0,131,0,0,1
406,boomer_zombi_host,28,70,4,180,180,180,350,0,11,72 62 130,0,101,0,0,1
407,deimos_zombi_host,22,65,3,2300,2300,275,1500,0,8,72 62 130,0,110,0,0,1
408,zombi_host,34,65,3,650,650,250,500,0,0,72 62 130,0,101,0,0,1
409,zombi_origin,40,65,3,750,750,250,500,0,0,72 62 130,0,101,0,0,1
410,speed_zombi_host,53,65,3,630,630,300,500,0,7,72 62 130,0,101,0,0,1
411,speed_zombi_origin,57,65,3,610,610,300,500,0,7,72 62 130,0,101,0,0,1
412,heavy_zombi_host,41,70,4,1500,1500,220,750,0,3,72 62 130,0,121,0,0,1
413,heavy_zombi_origin,44,70,4,1700,1700,220,750,0,3,72 62 130,0,121,0,0,1
414,boomer_zombi_host,39,70,4,1400,1400,180,750,0,11,72 62 130,0,121,0,0,1
415,deimos_zombi_host,48,70,4,3000,3000,275,2500,0,8,72 62 130,0,121,0,0,1
416,zombiedog,37,60,5,600,600,310,500,0,12,72 62 130,0,131,0,0,1
417,heavy_zombi_host,42,70,5,2300,2300,220,500,0,3,72 62 130,0,131,0,0,1
418,heavy_zombi_origin,49,80,5,2700,2700,220,750,0,3,72 62 130,0,131,0,0,1
419,zbs_bossS_jun00,60,70,3,6000,6000,275,3500,0,5,72 62 130,0,144,0,0,1
420,deimos_zombi_host,59,70,3,3500,3500,275,3000,0,8,72 62 130,0,144,0,0,1
421,zombiedog,53,70,3,880,880,310,500,0,12,72 62 130,0,145,0,0,1
422,resident_zombi_origin,48,70,2,1100,1100,280,550,0,10,72 62 130,0,145,0,0,1
423,boomer_zombi_host,52,70,3,2100,2100,190,750,0,11,72 62 130,0,146,0,0,1
450,zombi_host,70,70,3,900,900,160,0,0,0,255 255 255,0,101,0,0,1
451,zombi_origin,80,70,4,1440,1440,160,0,0,0,255 255 255,0,101,0,0,1
452,zombi_host,90,70,4,1720,1720,160,0,0,0,255 255 255,0,101,0,0,1
453,zombi_origin,100,70,4,1960,1960,160,0,0,0,255 255 255,0,101,0,0,1
454,zombi_host,110,70,4,2140,2140,160,0,0,0,255 255 255,0,101,0,0,1
455,speed_zombi_host,75,70,3,800,800,200,0,0,7,255 255 255,0,110,0,0,1
456,speed_zombi_host,86,70,3,1220,1220,200,0,0,7,255 255 255,0,110,0,0,1
457,speed_zombi_origin,97,70,3,1550,1550,200,0,0,7,255 255 255,0,110,0,0,1
458,speed_zombi_origin,108,70,3,1710,1710,200,0,0,7,255 255 255,0,110,0,0,1
459,speed_zombi_host,119,70,3,1900,1900,200,0,0,7,255 255 255,0,110,0,0,1
460,heavy_zombi_host,60,70,3,1050,1050,140,0,0,0,255 255 255,0,120,4,0,1
461,heavy_zombi_host,68,70,3,1620,1620,140,0,0,0,255 255 255,0,120,4,0,1
462,heavy_zombi_origin,76,65,3,1930,1930,140,0,0,3,255 255 255,0,120,4,0,1
463,heavy_zombi_origin,84,65,3,2080,2080,140,0,0,3,255 255 255,0,120,4,0,1
464,heavy_zombi_host,92,65,3,2300,2300,140,0,0,3,255 255 255,0,120,4,0,1
465,heal_zombi_host,70,65,2,1100,1100,145,0,0,0,255 255 255,0,141,0,0,1
466,heal_zombi_host,80,65,2,1200,1200,145,0,0,0,255 255 255,0,141,0,0,1
467,heal_zombi_origin,90,65,2,1300,1300,145,0,0,5,255 255 255,0,141,0,0,1
468,heal_zombi_origin,100,65,2,1400,1400,145,0,0,5,255 255 255,0,141,0,0,1
470,boomer_zombi_host,45,70,3,1400,1400,130,0,0,11,255 255 255,0,145,4,0,1
471,boomer_zombi_host,57,70,3,1690,1690,130,0,0,11,255 255 255,0,145,4,0,1
472,boomer_zombi_origin,69,70,3,1840,1840,130,0,0,11,255 255 255,0,145,4,0,1
473,boomer_zombi_origin,81,70,3,2080,2080,130,0,0,11,255 255 255,0,145,4,0,1
475,deimos_zombi_host,59,70,3,5100,5100,220,3000,0,8,255 255 255,0,144,0,0,1
476,deimos_zombi_host,71,70,3,6800,6800,220,3000,0,8,255 255 255,0,144,0,0,1
477,deimos_zombi_host,83,70,3,8500,8500,220,3000,0,8,255 255 255,0,144,0,0,1
478,deimos_zombi_host,95,70,3,10000,10000,220,3000,0,8,255 255 255,0,144,0,0,1
480,zombiedog,41,70,3,620,620,310,0,0,12,255 255 255,0,144,0,0,1
481,zombiedog,55,70,3,800,800,310,0,0,12,255 255 255,0,144,0,0,1
482,zombiedog,72,70,3,900,900,310,0,0,12,255 255 255,0,144,0,0,1
485,zombi_host,45,1500,5,680,680,150,150,0,6,255 255 255,0,102,0,0,1
486,zombi_host,59,1500,4,820,820,150,150,0,6,255 255 255,0,102,0,0,1
487,zombi_host,73,1500,4,960,960,150,150,0,6,255 255 255,0,102,0,0,1
488,zombi_host,87,1500,3,1100,1100,150,250,0,6,255 255 255,0,102,0,0,1
490,zbs_bossS_jun01,50,100,2,5500,5500,250,4500,0,9,255 255 255,0,182,4,0,2
491,zbs_bossS_jun01,71,70,3,8000,8000,250,5150,0,9,255 255 255,0,182,4,0,2
492,zbs_bossS_jun01,90,100,2,12000,12000,250,5800,0,9,255 255 255,0,182,4,0,2
500,zbs_bossS_jun00,46,105,3,9000,9000,210,4000,1,3,255 255 255,4,150,0,0,2
501,zbs_bossS_jun00,55,105,3,17500,17500,210,7500,1,3,167 209 70 ,4,150,0,0,2
502,zbs_bossS_jun00,62,105,3,22500,22500,210,12000,1,3,64 120 215,4,150,0,0,2
600,deimos_zombi_host,50,100,3,1000,1000,225,2200,1,8,255 255 255,0,181,0,0,2
601,deimos_zombi_origin,50,100,3,1600,1600,225,2700,1,8,255 255 255,0,181,0,0,2
602,deimos_zombi_host,50,100,3,2200,2200,225,3200,1,8,255 255 255,0,181,0,0,2
603,deimos_zombi_origin,50,100,3,2800,2800,350,3400,1,8,255 255 255,0,181,0,0,2
604,deimos_zombi_host,55,100,3,3400,3400,225,3800,1,8,255 255 255,0,181,0,0,2
605,deimos_zombi_host,55,100,3,4000,4000,350,4200,1,8,255 255 255,0,181,0,0,2
606,deimos_zombi_origin,60,100,3,4600,4600,225,3700,1,8,255 255 255,0,181,0,0,2
607,deimos_zombi_origin,60,100,3,5200,5200,350,4300,1,8,255 255 255,0,181,0,0,2
608,deimos_zombi_host,70,100,3,5800,5800,225,4200,1,8,255 255 255,0,181,0,0,2
609,deimos_zombi_host,70,100,3,6400,6400,350,4800,1,8,255 255 255,0,181,0,0,2
610,deimos_zombi_origin,70,100,3,7000,7000,225,4700,1,8,255 255 255,0,181,0,0,2
700,zbs_bossS_jun01,60,100,2,6000,6000,250,4500,0,0,64 120 215,0,182,0,0,2
701,zbs_bossS_jun01,90,100,2,9000,9000,250,5150,0,0,64 120 215,0,182,0,0,2
702,zbs_bossS_jun01,130,100,2,12000,12000,250,5800,0,9,64 120 215,0,182,0,0,2
703,zbs_bossS_jun01,170,100,2,15000,15000,250,6450,0,9,64 120 215,0,182,0,0,2
1000,zbs_bossL_big00,1,300,2,22500,22500,210,30000,1,1000,255 255 255,0,170,2,0,3
1001,zbs_bossL_big01,1,300,2,25500,25500,215,31000,1,1001,255 255 255,0,171,2,0,3
30200,zbs_bossL_big02,1,300,2,42000,42000,220,32000,0,1002,255 255 255,0,172,0,0,3
30800,zbs_bossL_big07,1,300,2,75000,75000,220,32000,2,1004,255 255 255,0,178,0,100,3
