temp,id,type,ratio,cooltime,aniTime,aniSeq,damageDelay,damage,damageDegree,damageHeight,damageDist,forceAttackTime,startDistMin,startDistMax,startHealthMin,startHealthMax,approachDist,startMsg,kickSide,kickUp,rushPower
##오베론 휘두르기강50-25,30200,3,2,3,2.7,knife_attack1,0.66,240,120,5,11,4,0,15,25,50,5,-1,600,280,0
##오베론 휘두르기강25-0,30200,3,2,3,2.7,knife_attack1,0.66,300,120,5,11,4,0,15,0,25,5,-1,700,290,0
##오베론 휘두르기강25-0,30200,3,2,3,2.7,knife_attack1,0.66,300,120,5,11,4,0,15,0,25,5,-1,700,290,0
##오베론 휘두르기2약100-75,30200,4,3,3,2,zbs_attack2,0.26,80,120,5,7,4,0,15,75,100,5,-1,400,250,0
##오베론 휘두르기2약100-75,30200,4,3,3,2,zbs_attack2,0.26,80,120,5,7,4,0,15,75,100,5,-1,400,250,0
##오베론 휘두르기2약75-50,30200,4,2,3,2,zbs_attack2,0.26,120,120,5,7,4,0,15,50,75,5,-1,500,250,0
##오베론 휘두르기2약75-50,30200,4,2,3,2,zbs_attack2,0.26,120,120,5,7,4,0,15,50,75,5,-1,500,250,0
##오베론 휘두르기2강50-25,30200,4,2,3,2,knife_attack2,0.23,200,180,5,9,4,0,15,25,50,5,-1,600,280,0
##오베론 휘두르기2강50-25,30200,4,2,3,2,knife_attack2,0.23,200,180,5,9,4,0,15,25,50,5,-1,600,280,0
##오베론 휘두르기2강25-0,30200,4,2,3,2,knife_attack2,0.23,250,180,5,9,4,0,15,0,25,5,-1,700,290,0
##오베론 휘두르기2강25-0,30200,4,2,3,2,knife_attack2,0.23,250,180,5,9,4,0,15,0,25,5,-1,700,290,0
##오베론 리프어택약100-75,30200,5,1,6,4,zbs_attack3,0.5,120,0,5,10,0,12,1000,75,100,0,-1,600,200,30
##오베론 리프어택약100-75,30200,5,1,6,4,zbs_attack3,0.5,120,0,5,10,0,12,1000,75,100,0,-1,600,200,30
##오베론 리프어택약75-50,30200,5,1,6,4,zbs_attack3,0.5,150,0,5,11,0,12,1000,50,75,0,-1,650,200,30
##오베론 리프어택약75-50,30200,5,1,6,4,zbs_attack3,0.5,150,0,5,11,0,12,1000,50,75,0,-1,650,200,30
##오베론 리프어택걍50-25,30200,5,1,6,4,knife_attack3,0.5,250,0,5,14,0,12,1000,25,50,0,-1,700,200,30
##오베론 리프어택걍50-25,30200,5,1,6,4,knife_attack3,0.5,250,0,5,14,0,12,1000,25,50,0,-1,700,200,30
##오베론 리프어택걍25-0+,30200,5,1,6,4,knife_attack3,0.5,300,0,5,16,0,12,1000,0,25,0,-1,750,200,30
##오베론 리프어택걍25-0+,30200,5,1,6,4,knife_attack3,0.5,300,0,5,16,0,12,1000,0,25,0,-1,750,200,30
##오베론 리프어택약99,30200,5,255,999999,4,zbs_attack3,0.5,50,0,5,10,0,0,1000,90,100,0,-1,800,200,30
##오베론 블랙홀약100-75,30200,6,1,8,6,zbs_attack_hole,5,100,0,5,10,0,12,1000,75,90,0,-1,650,250,250
##오베론 블랙홀약100-75,30200,6,1,8,6,zbs_attack_hole,5,100,0,5,10,0,12,1000,75,90,0,-1,650,250,250
##오베론 블랙홀약75-50,30200,6,1,8,6,zbs_attack_hole,5,120,0,5,11,0,12,1000,50,75,0,-1,600,250,300
##오베론 블랙홀약75-50,30200,6,1,8,6,zbs_attack_hole,5,120,0,5,11,0,12,1000,50,75,0,-1,600,250,300
##오베론 블랙홀강50-25,30200,6,1,8,6,knife_attack_hole,5,280,0,5,14,0,12,1000,25,50,0,-1,700,250,380
##오베론 블랙홀강50-25,30200,6,1,8,6,knife_attack_hole,5,280,0,5,14,0,12,1000,25,50,0,-1,700,250,380
##오베론 블랙홀강25-0,30200,6,1,8,6,knife_attack_hole,5,350,0,5,16,0,12,1000,0,25,0,-1,800,250,450
##오베론 블랙홀강25-0,30200,6,1,8,6,knife_attack_hole,5,350,0,5,16,0,12,1000,0,25,0,-1,800,250,450
##오베론 블랙홀약99,30200,6,254,999999,6,zbs_attack_hole,5,50,0,5,10,0,0,1000,90,100,0,-1,800,200,400
##오베론 폭격약100-75,30200,7,1,10,11,zbs_attack_bomb,3,30,0,0,5,0,12,1000,75,90,0,-1,200,150,0
##오베론 폭격약100-75,30200,7,1,10,11,zbs_attack_bomb,3,30,0,0,5,0,12,1000,75,90,0,-1,200,150,0
##오베론 폭격약75-50,30200,7,1,10,11,zbs_attack_bomb,3,45,0,0,6,0,12,1000,50,75,0,-1,200,150,0
##오베론 폭격약75-50,30200,7,1,10,11,zbs_attack_bomb,3,45,0,0,6,0,12,1000,50,75,0,-1,200,150,0
##오베론 폭격강50-25,30200,7,1,10,11,knife_attack_bomb,3,100,0,0,8,0,12,1000,25,50,0,-1,200,150,0
##오베론 폭격강50-25,30200,7,1,10,11,knife_attack_bomb,3,100,0,0,8,0,12,1000,25,50,0,-1,200,150,0
##오베론 폭격강25-0,30200,7,1,10,11,knife_attack_bomb,3,150,0,0,9,0,12,1000,0,25,0,-1,200,150,0
##오베론 폭격강25-0,30200,7,1,10,11,knife_attack_bomb,3,150,0,0,9,0,12,1000,0,25,0,-1,200,150,0
##오베론 등장100,30200,8,255,999999,7,scene_appear,0,0,0,0,0,0,0,1000,50,100,0,-1,0,0,0
##디오네 물어뜯기(Bite),30300,12,4,3,3.36,zbs_attack_bite,0.5,100,35,5,8,4,0,15,50,100,5,-1,500,250,0
##디오네 물어뜯기(Bite),30300,12,4,3,3.36,zbs_attack_bite,0.5,100,35,5,8,4,0,15,50,100,5,-1,500,250,0
##디오네 물어뜯기 광폭화,30300,12,2,3,3.36,zbs_attack_bite,0.5,200,35,5,8,4,0,15,0,50,5,-1,500,250,0
##디오네 물어뜯기 광폭화,30300,12,2,3,3.36,zbs_attack_bite,0.5,200,35,5,8,4,0,15,0,50,5,-1,500,250,0
##디오네 후려치기(Whirldwind),30300,13,4,5,3.53,zbs_attack_swing,0.75,150,0,5,10,3,0,15,50,100,5,-1,800,350,0
##디오네 후려치기(Whirldwind),30300,13,4,5,3.53,zbs_attack_swing,0.75,150,0,5,10,3,0,15,50,100,5,-1,800,350,0
##디오네 후려치기(Whirldwind) 광폭화,30300,13,3,5,3.53,zbs_attack_swing,0.75,300,0,5,10,3,0,15,0,50,5,-1,950,400,0
##디오네 후려치기(Whirldwind) 광폭화,30300,13,3,5,3.53,zbs_attack_swing,0.75,300,0,5,10,3,0,15,0,50,5,-1,950,400,0
##디오네가시촉수(Sunken spine) 최초,30300,14,255,999999,7.4,zbs_attack_tentacle1,2.3,250,45,5,7,1,5,1000,95,100,15,-1,300,200,0
##디오네가시촉수 패턴 1,30300,14,3,10,7.4,zbs_attack_tentacle1,2.3,250,45,5,7,1,5,1000,50,95,15,-1,300,200,0
##디오네가시촉수 패턴 1,30300,14,3,10,7.4,zbs_attack_tentacle1,2.3,250,45,5,7,1,5,1000,50,95,15,-1,300,200,0
##디오네가시촉수 패턴 2,30300,15,3,10,7.4,zbs_attack_tentacle1,2.3,250,45,5,7,1,5,1000,0,50,15,-1,300,200,0
##디오네가시촉수 패턴 2,30300,15,3,10,7.4,zbs_attack_tentacle1,2.3,250,45,5,7,1,5,1000,0,50,15,-1,300,200,0
##디오네가시촉수 패턴 3 광폭화 메시지,30300,16,255,999999,10.8,zbs_attack_tentacle2,2.3,250,45,5,7,1,5,1000,0,50,15,-1,300,200,0
##디오네가시촉수 패턴 3 - RushPower가 트리거 번호!!,30300,16,3,10,10.8,zbs_attack_tentacle2,2.3,250,45,5,7,1,5,1000,0,50,15,-1,300,200,30
##디오네가시촉수 패턴 3 - RushPower가 트리거 번호!!,30300,16,3,10,10.8,zbs_attack_tentacle2,2.3,250,45,5,7,1,5,1000,0,50,15,-1,300,200,30
##디오네독액(Posion ball) 최초,30300,17,255,999999,4.4,zbs_attack_poison1,4.1,100,0,5,7,0,5,1000,95,100,0,-1,300,200,30
##디오네독액 패턴 1 - RushPower가 도트데미지(9번),30300,17,5,15,4.4,zbs_attack_poison1,4.1,100,0,5,7,0,5,1000,50,95,0,-1,300,200,30
##디오네독액 패턴 1 - RushPower가 도트데미지(9번),30300,17,5,15,4.4,zbs_attack_poison1,4.1,100,0,5,7,0,5,1000,50,95,0,-1,300,200,30
##디오네독액 패턴 2,30300,18,5,10,8.4,zbs_attack_poison2,4.1,120,0,5,7,0,5,1000,0,50,0,-1,300,200,50
##디오네독액 패턴 2,30300,18,5,10,8.4,zbs_attack_poison2,4.1,120,0,5,7,0,5,1000,0,50,0,-1,300,200,50
##디오네롤링어택(Rolling attack),30300,19,4,15,2.5,zbs_attack_rolling1,0.75,250,0,5,0,0,0,1000,50,100,0,-1,700,300,900
##디오네롤링어택(Rolling attack),30300,19,4,15,2.5,zbs_attack_rolling1,0.75,250,0,5,0,0,0,1000,50,100,0,-1,700,300,900
##디오네롤링어택 광폭화,30300,19,4,10,2.5,zbs_attack_rolling1,0.75,350,0,5,0,0,0,1000,0,50,0,-1,700,300,900
##디오네롤링어택 광폭화,30300,19,4,10,2.5,zbs_attack_rolling1,0.75,350,0,5,0,0,0,1000,0,50,0,-1,700,300,900
##레버넌트스매쉬 약,30600,36,3,5,2.36,zbs_attack1,0.8,130,35,5,10,4,0,15,50,100,0,-1,500,250,0
##레버넌트스매쉬 약,30600,36,3,5,2.36,zbs_attack1,0.8,130,35,5,10,4,0,15,50,100,0,-1,500,250,0
##레버넌트스매쉬 강,30600,36,3,5,2.36,zbs_attack1,0.8,180,35,5,10,4,0,15,0,50,0,-1,500,250,0
##레버넌트스매쉬 강,30600,36,3,5,2.36,zbs_attack1,0.8,180,35,5,10,4,0,15,0,50,0,-1,500,250,0
##레버넌트스톰프 약,30600,37,5,10,2.7,zbs_attack4,0.3,125,0,5,8,3,0,15,50,100,5,-1,800,350,0
##레버넌트스톰프 약,30600,37,5,10,2.7,zbs_attack4,0.3,125,0,5,8,3,0,15,50,100,5,-1,800,350,0
##레버넌트스톰프 강,30600,37,5,10,2.7,zbs_attack4,0.3,250,0,5,8,3,0,15,0,50,5,-1,800,350,0
##레버넌트스톰프 강,30600,37,5,10,2.7,zbs_attack4,0.3,250,0,5,8,3,0,15,0,50,5,-1,800,350,0
##레버넌트대쉬 약,30600,38,3,15,3,zbs_dash_ready,0,150,0,5,0,1,0,1000,50,100,10,-1,700,300,1000
##레버넌트대쉬 약,30600,38,3,15,3,zbs_dash_ready,0,150,0,5,0,1,0,1000,50,100,10,-1,700,300,1000
##레버넌트대쉬 강,30600,38,3,15,3,zbs_dash_ready,0,240,0,5,0,1,0,1000,0,50,10,-1,700,300,1000
##레버넌트대쉬 강,30600,38,3,15,3,zbs_dash_ready,0,240,0,5,0,1,0,1000,0,50,10,-1,700,300,1000
##레버넌트파이어볼 1 약,30600,39,3,10,5,zbs_fireball1,0.6,80,0,5,7,1,0,1000,50,100,15,-1,250,200,20
##레버넌트파이어볼 1 약,30600,39,3,10,5,zbs_fireball1,0.6,80,0,5,7,1,0,1000,50,100,15,-1,250,200,20
##레버넌트파이어볼 1 강,30600,39,3,10,5,zbs_fireball1,0.6,125,0,5,7,1,0,1000,0,50,15,-1,250,200,20
##레버넌트파이어볼 1 강,30600,39,3,10,5,zbs_fireball1,0.6,125,0,5,7,1,0,1000,0,50,15,-1,250,200,20
##레버넌트파이어볼 2 약,30600,40,5,15,6.35,zbs_fireball2,0.6,150,0,5,7,1,0,1000,50,100,15,-1,250,200,20
##레버넌트파이어볼 2 약,30600,40,5,15,6.35,zbs_fireball2,0.6,150,0,5,7,1,0,1000,50,100,15,-1,250,200,20
##레버넌트파이어볼 2 강,30600,40,5,15,6.35,zbs_fireball2,0.6,185,0,5,7,1,0,1000,0,50,15,-1,250,200,20
##레버넌트파이어볼 2 강,30600,40,5,15,6.35,zbs_fireball2,0.6,185,0,5,7,1,0,1000,0,50,15,-1,250,200,20
##레버넌트외형 변화,30600,42,255,999999,9.2,zbs_burning1,3,0,0,0,0,0,0,1000,40,50,0,-1,0,0,4.5
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,80,90,0,-1,0,0,4
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,70,80,0,-1,0,0,3.5
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,60,70,0,-1,0,0,3
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,50,60,0,-1,0,0,2.5
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,30,40,0,-1,0,0,2
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,20,30,0,-1,0,0,1.5
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,15,20,0,-1,0,0,1
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,10,15,0,-1,0,0,0.5
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,5,10,0,-1,0,0,0
##레버넌트폭주,30600,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,0,5,0,-1,0,0,0
##앙그라 Spawn,30700,46,255,999999,10,appear1,0.2,0,0,0,0,0,0,1000,99,100,0,-1,0,0,0
##앙그라 Bite,30700,48,4,5,2.63,zbs_attack_bite,0.5,250,60,5,10,3,0,15,90,100,10,-1,300,100,0
##앙그라 Quake,30700,47,5,15,4.5,zbs_attack_quake,1.1,200,0,5,25,3,0,1000,90,100,10,-1,0,0,0
##앙그라 Tentacle 1,30700,50,5,9,7.3,zbs_attack_tentacle1,1.3,250,0,5,7,1,5,1000,90,100,15,-1,300,200,0
##앙그라 Breath 1,30700,53,6,15,5.2,zbs_attack_poison1,2.1,200,25,5,7,0,5,1000,90,95,15,-1,300,200,30
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,85,90,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,250,30,5,8,0,0,1000,85,90,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,200,0,5,15,0,0,1000,85,90,0,-1,300,200,35
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,250,0,5,0,3,0,1000,75,85,0,-1,430,200,35
##앙그라 Bite,30700,48,4,5,2.63,zbs_attack_bite,0.5,300,60,5,10,3,0,15,75,85,10,-1,300,100,0
##앙그라 Quake,30700,47,5,15,4.5,zbs_attack_quake,1.1,300,0,5,25,3,0,1000,75,85,10,-1,0,0,0
##앙그라 Swing,30700,49,6,12,2.3,zbs_attack_swing,0.8,250,180,5,14,3,0,25,75,85,10,-1,1600,350,0
##앙그라 Tentacle 1,30700,50,5,9,7.3,zbs_attack_tentacle1,1.3,300,0,5,7,1,5,1000,75,85,15,-1,300,200,0
##앙그라 Breath 1,30700,53,6,15,5.2,zbs_attack_poison1,2.1,250,25,5,7,0,5,1000,75,85,15,-1,300,200,30
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,70,75,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,300,30,5,8,0,0,1000,70,75,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,300,0,5,15,0,0,1000,70,75,0,-1,300,200,35
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,300,0,5,0,3,0,1000,54,70,0,-1,460,200,35
##앙그라 Bite,30700,48,4,5,2.63,zbs_attack_bite,0.5,350,60,5,10,3,0,15,54,70,10,-1,300,100,0
##앙그라 Quake,30700,47,5,15,4.5,zbs_attack_quake,1.1,325,0,5,25,3,0,1000,54,70,10,-1,0,0,0
##앙그라 Swing,30700,49,6,12,2.3,zbs_attack_swing,0.8,300,180,5,14.5,3,0,25,54,70,10,-1,1600,350,0
##앙그라 Tentacle 2,30700,51,5,11,7.3,zbs_attack_tentacle1,1.3,300,0,5,7,1,5,1000,54,70,15,-1,300,200,0
##앙그라 Breath 1,30700,53,5,15,5.2,zbs_attack_poison1,2.1,300,25,5,7,0,5,1000,54,70,15,-1,300,200,30
##앙그라 Breath 2,30700,54,4,17,6,zbs_attack_poison1,3.3,300,100,5,7,0,5,1000,54,65,15,-1,300,200,30
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,49,54,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,350,30,5,8,0,0,1000,49,54,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,325,0,5,15,0,0,1000,49,54,0,-1,300,200,40
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,350,0,5,0,3,0,1000,41,49,0,-1,480,200,40
##앙그라 StopSpawn,30700,250,255,999999,1,zbs_idle,0,0,0,0,0,0,0,1000,41,49,0,-1,0,0,0
##앙그라 Swing,30700,49,10,21,2.3,zbs_attack_swing,0.8,250,180,5,15,3,0,25,41,49,10,-1,1600,350,0
##앙그라 Tentacle 3,30700,52,255,999999,10.1,zbs_attack_tentacle2,1.1,150,0,5,7,1,5,1000,41,49,15,-1,300,150,0
##앙그라 Tentacle 3,30700,52,5,10,10.1,zbs_attack_tentacle2,1.1,150,0,5,7,1,5,1000,41,49,15,-1,300,150,0
##앙그라 RestartSpawn,30700,251,255,999999,1,zbs_idle,0,0,0,0,0,0,0,1000,0,42,0,-1,0,0,0
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,37,41,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,350,30,5,8,0,0,1000,37,41,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,350,0,5,15,0,0,1000,37,41,0,-1,300,200,40
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,350,0,5,0,3,0,1000,23,37,0,-1,500,200,40
##앙그라 Bite,30700,48,4,5,2.63,zbs_attack_bite,0.5,400,60,5,10,3,0,15,23,37,10,-1,300,100,0
##앙그라 Quake,30700,47,5,15,4.5,zbs_attack_quake,1.1,350,0,5,25,3,0,1000,23,37,10,-1,0,0,0
##앙그라 Swing,30700,49,6,12,2.3,zbs_attack_swing,0.8,300,180,5,14.5,3,0,25,23,37,10,-1,1600,350,0
##앙그라 Tentacle 2,30700,51,5,11,7.3,zbs_attack_tentacle1,1.3,300,0,5,7,1,5,1000,23,37,15,-1,300,200,0
##앙그라 Tentacle 3,30700,52,8,37,10.1,zbs_attack_tentacle2,1.1,180,0,5,7,1,5,1000,23,37,15,-1,300,200,0
##앙그라 Breath 1,30700,53,6,15,5.2,zbs_attack_poison1,2.1,350,25,5,7,0,5,1000,23,37,15,-1,300,200,30
##앙그라 Breath 2,30700,54,4,17,6,zbs_attack_poison1,3.3,300,100,5,7,0,5,1000,23,37,15,-1,300,200,30
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,15,23,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,350,30,5,8,0,0,1000,15,23,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,350,0,5,15,0,0,1000,15,23,0,-1,300,200,42
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,350,0,5,0,3,0,1000,7,15,0,-1,550,200,42
##앙그라 Bite,30700,48,4,5,2.63,zbs_attack_bite,0.5,450,60,5,10,3,0,15,7,15,10,-1,300,100,0
##앙그라 Quake,30700,47,5,15,4.5,zbs_attack_quake,1.1,350,0,5,25,3,0,1000,7,15,10,-1,0,0,0
##앙그라 Swing,30700,49,6,12,2.3,zbs_attack_swing,0.8,350,180,5,14.5,3,0,25,7,15,10,-1,1600,350,0
##앙그라 Tentacle 2,30700,51,5,11,7.3,zbs_attack_tentacle1,1.3,300,0,5,7,1,5,1000,7,15,15,-1,300,200,0
##앙그라 Tentacle 3,30700,52,8,37,10.1,zbs_attack_tentacle2,1.1,200,0,5,7,1,5,1000,7,15,15,-1,300,200,0
##앙그라 Breath 1,30700,53,6,15,5.2,zbs_attack_poison1,2.1,350,25,5,7,0,5,1000,7,15,15,-1,300,200,30
##앙그라 Breath 2,30700,54,4,17,6,zbs_attack_poison1,3.3,300,100,5,7,0,5,1000,7,15,15,-1,300,200,30
##앙그라 Flying,30700,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,0,7,0,-1,0,0,0
##앙그라 Flying Breath 1,30700,56,5,4,10,zbs_fly_change1,0,350,30,5,8,0,0,1000,1,7,0,-1,500,250,0
##앙그라 Skyfall,30700,58,5,15,10,zbs_fly2,0,350,0,5,15,0,0,1000,1,7,0,-1,300,200,42
##앙그라 Roar,30700,59,6,30,10,zbs_fly2,0,350,0,5,0,3,0,1000,1,7,0,-1,550,200,42
##앙그라 Roar,30700,59,255,999999,10,zbs_fly2,0,350,0,5,0,3,0,1000,1,4,0,-1,550,200,42
##폴른타이탄 고체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,75,0,0,0,3,6,30,75,100,20,-1,100,100,1
##폴른타이탄 고체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,75,0,0,0,3,6,30,75,100,20,-1,100,100,1
##폴른타이탄 중체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,90,0,0,0,3,6,30,30,75,20,-1,100,100,2
##폴른타이탄 중체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,90,0,0,0,3,6,30,30,75,20,-1,100,100,2
##폴른타이탄 저체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,110,0,0,0,3,6,30,0,30,20,-1,100,100,3
##폴른타이탄 저체력 좁은 캐논 공격(rushPower: 캐논 숫자 배수),30800,62,10,5,1.4,zbs_cannon_ready,1,110,0,0,0,3,6,30,0,30,20,-1,100,100,3
##폴른타이탄 고체력 넓은 캐논 공격(rushPower: 캐논 숫자 배수),30800,63,10,5,6.467,zbs_cannon2,0.867,75,0,0,0,3,6,30,75,100,20,-1,100,100,1
