temp,id,type,ratio,cooltime,aniTime,aniSeq,damageDelay,damage,damageDegree,damageHeight,damageDist,forceAttackTime,startDistMin,startDistMax,startHealthMin,startHealthMax,approachDist,startMsg,kickSide,kickUp,rushPower
Neid 평타1,1100,141,10,10,2.466,attack1,0.333,50,60,1,5,2,0,10,0,100,1,-1,0,0,0
Neid 평타2,1100,142,10,10,2.4,attack2,0.3,50,45,1,5,2,0,10,0,100,1,-1,0,5,0
Neid 평타3,1100,143,10,10,3.033,attack3,0.666,70,100,1,6,2,0,10,0,100,1,-1,5,5,10
Neid 평타4,1100,144,10,10,2.833,attack4,0.666,80,180,1,6,2,0,10,0,100,1,-1,5,5,0
Neid 스킬1,1100,145,15,5,0,skill1_start,0,100,90,5,7,2,0,9999,0,100,1000,-1,15,5,15
Neid 스킬2,1100,146,15,5,0,skill2_start,0,80,180,1,7,1,0,9999,0,100,1000,-1,15,5,15
설인 휘두르기1-1,1003,97,10,5,4,zbs_attack1,0.93,70,25,5,8,2,0,10,0,100,5,-1,0,500,500
설인 휘두르기1-2,1003,98,0,0,4,zbs_attack1,0.93,80,90,5,8,0,0,10,0,100,1000,-1,0,500,500
설인 휘두르기2-1,1003,99,10,5,4,zbs_attack2,0.93,70,25,5,8,2,0,10,0,100,5,-1,0,500,500
설인 휘두르기2-2,1003,100,0,0,4,zbs_attack2,0.93,80,25,5,8,0,0,10,0,100,1000,-1,0,500,500
설인 휠윈드대쉬,1003,101,10,10,3,zbs_rush_start,1.4,50,90,5,0,1,0,1000,0,100,1000,-1,100,150,300
설인 휠윈드,1003,102,0,0,3,zbs_skill_whirlwind_start,0.93,50,0,5,0,0,0,1000,0,100,1000,-1,0,300,300
