temp,id,type,ratio,cooltime,aniTime,aniSeq,damageDelay,damage,damageDegree,damageHeight,damageDist,forceAttackTime,startDistMin,startDistMax,startHealthMin,startHealthMax,approachDist,startMsg,kickSide,kickUp,rushPower
대쉬 약,1002,38,3,20,3,zbs_dash_ready,0,130,0,5,0,1,0,1000,50,100,10,-1,700,300,1000
대쉬 강,1002,38,3,20,3,zbs_dash_ready,0,220,0,5,0,1,0,1000,0,50,10,-1,700,300,1000
파이어볼 1 약,1002,39,3,18,5,zbs_fireball1,0.6,60,0,5,7,1,0,1000,50,100,15,-1,250,200,20
파이어볼 1 강,1002,39,3,18,5,zbs_fireball1,0.6,105,0,5,7,1,0,1000,0,50,15,-1,250,200,20
파이어볼 2 약,1002,40,5,22,6.35,zbs_fireball2,0.6,130,0,5,7,1,0,1000,50,100,15,-1,250,200,20
파이어볼 2 강,1002,40,5,22,6.35,zbs_fireball2,0.6,165,0,5,7,1,0,1000,0,50,15,-1,250,200,20
인페르노(rushPower가 트리거 번호),1002,41,100,40,10.4,zbs_attack5,0.6,380,0,5,7,0,0,1000,0,100,0,356,250,200,23
외형 변화,1002,42,255,999999,9.2,zbs_burning1,3,0,0,0,0,0,0,1000,40,50,0,354,0,0,4.5
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,80,90,0,355,0,0,4
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,70,80,0,355,0,0,3.5
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,60,70,0,355,0,0,3
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,50,60,0,355,0,0,2.5
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,30,40,0,355,0,0,2
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,20,30,0,355,0,0,1.5
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,15,20,0,355,0,0,1
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,10,15,0,355,0,0,0.5
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,5,10,0,355,0,0,0
폭주,1002,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,0,5,0,355,0,0,0
Spawn,1003,46,255,999999,10,appear1,0.2,0,0,0,0,0,0,1000,99,100,0,-1,0,0,0
Bite,1003,48,4,5,2.63,zbs_attack_bite,0.5,200,60,5,10,3,0,15,90,100,10,-1,300,100,0
Quake,1003,47,5,15,4.5,zbs_attack_quake,1.1,150,0,5,25,3,0,1000,90,100,10,-1,0,0,0
Tentacle 1,1003,50,5,9,7.3,zbs_attack_tentacle1,1.3,200,0,5,7,1,5,1000,90,100,15,-1,300,200,0
Breath 1,1003,53,6,15,5.2,zbs_attack_poison1,2.1,150,25,5,7,0,5,1000,90,95,15,-1,300,200,30
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,85,90,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,200,30,5,8,0,0,1000,85,90,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,150,0,5,15,0,0,1000,85,90,0,-1,300,200,35
Roar,1003,59,255,999999,10,zbs_fly2,0,200,0,5,0,3,0,1000,75,85,0,-1,430,200,35
Bite,1003,48,4,5,2.63,zbs_attack_bite,0.5,250,60,5,10,3,0,15,75,85,10,-1,300,100,0
Quake,1003,47,5,15,4.5,zbs_attack_quake,1.1,250,0,5,25,3,0,1000,75,85,10,-1,0,0,0
Swing,1003,49,6,12,2.3,zbs_attack_swing,0.8,200,180,5,14,3,0,25,75,85,10,-1,1600,350,0
Tentacle 1,1003,50,5,9,7.3,zbs_attack_tentacle1,1.3,250,0,5,7,1,5,1000,75,85,15,-1,300,200,0
Breath 1,1003,53,6,15,5.2,zbs_attack_poison1,2.1,200,25,5,7,0,5,1000,75,85,15,-1,300,200,30
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,70,75,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,250,30,5,8,0,0,1000,70,75,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,250,0,5,15,0,0,1000,70,75,0,-1,300,200,35
Roar,1003,59,255,999999,10,zbs_fly2,0,250,0,5,0,3,0,1000,54,70,0,-1,460,200,35
Bite,1003,48,4,5,2.63,zbs_attack_bite,0.5,300,60,5,10,3,0,15,54,70,10,-1,300,100,0
Quake,1003,47,5,15,4.5,zbs_attack_quake,1.1,300,0,5,25,3,0,1000,54,70,10,-1,0,0,0
Swing,1003,49,6,12,2.3,zbs_attack_swing,0.8,250,180,5,14.5,3,0,25,54,70,10,-1,1600,350,0
Tentacle 2,1003,51,5,11,7.3,zbs_attack_tentacle1,1.3,250,0,5,7,1,5,1000,54,70,15,-1,300,200,0
Breath 1,1003,53,5,15,5.2,zbs_attack_poison1,2.1,250,25,5,7,0,5,1000,54,70,15,-1,300,200,30
Breath 2,1003,54,4,17,6,zbs_attack_poison1,3.3,250,100,5,7,0,5,1000,54,65,15,-1,300,200,30
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,49,54,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,300,30,5,8,0,0,1000,49,54,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,200,0,5,15,0,0,1000,49,54,0,-1,300,200,40
Roar,1003,59,255,999999,10,zbs_fly2,0,300,0,5,0,3,0,1000,41,49,0,-1,480,200,40
StopSpawn,1003,250,255,999999,1,zbs_idle,0,0,0,0,0,0,0,1000,41,49,0,-1,0,0,0
Swing,1003,49,10,21,2.3,zbs_attack_swing,0.8,200,180,5,15,3,0,25,41,49,10,-1,1600,350,0
Tentacle 3,1003,52,255,999999,10.1,zbs_attack_tentacle2,1.1,100,0,5,7,1,5,1000,41,49,15,415,300,150,0
Tentacle 3,1003,52,5,10,10.1,zbs_attack_tentacle2,1.1,100,0,5,7,1,5,1000,41,49,15,-1,300,150,0
RestartSpawn,1003,251,255,999999,1,zbs_idle,0,0,0,0,0,0,0,1000,0,42,0,-1,0,0,0
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,37,41,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,300,30,5,8,0,0,1000,37,41,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,300,0,5,15,0,0,1000,37,41,0,-1,300,200,40
Roar,1003,59,255,999999,10,zbs_fly2,0,300,0,5,0,3,0,1000,23,37,0,-1,500,200,40
Bite,1003,48,4,5,2.63,zbs_attack_bite,0.5,350,60,5,10,3,0,15,23,37,10,-1,300,100,0
Quake,1003,47,5,15,4.5,zbs_attack_quake,1.1,300,0,5,25,3,0,1000,23,37,10,-1,0,0,0
Swing,1003,49,6,12,2.3,zbs_attack_swing,0.8,250,180,5,14.5,3,0,25,23,37,10,-1,1600,350,0
Tentacle 2,1003,51,5,11,7.3,zbs_attack_tentacle1,1.3,250,0,5,7,1,5,1000,23,37,15,-1,300,200,0
Tentacle 3,1003,52,8,37,10.1,zbs_attack_tentacle2,1.1,250,0,5,7,1,5,1000,23,37,15,415,300,200,0
Breath 1,1003,53,6,15,5.2,zbs_attack_poison1,2.1,300,25,5,7,0,5,1000,23,37,15,-1,300,200,30
Breath 2,1003,54,4,17,6,zbs_attack_poison1,3.3,250,100,5,7,0,5,1000,23,37,15,-1,300,200,30
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,15,23,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,300,30,5,8,0,0,1000,15,23,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,300,0,5,15,0,0,1000,15,23,0,-1,300,200,42
Roar,1003,59,255,999999,10,zbs_fly2,0,300,0,5,0,3,0,1000,7,15,0,-1,550,200,42
Bite,1003,48,4,5,2.63,zbs_attack_bite,0.5,400,60,5,10,3,0,15,7,15,10,-1,300,100,0
Quake,1003,47,5,15,4.5,zbs_attack_quake,1.1,300,0,5,25,3,0,1000,7,15,10,-1,0,0,0
Swing,1003,49,6,12,2.3,zbs_attack_swing,0.8,300,180,5,14.5,3,0,25,7,15,10,-1,1600,350,0
Tentacle 2,1003,51,5,11,7.3,zbs_attack_tentacle1,1.3,250,0,5,7,1,5,1000,7,15,15,-1,300,200,0
Tentacle 3,1003,52,8,37,10.1,zbs_attack_tentacle2,1.1,150,0,5,7,1,5,1000,7,15,15,415,300,200,0
Breath 1,1003,53,6,15,5.2,zbs_attack_poison1,2.1,300,25,5,7,0,5,1000,7,15,15,-1,300,200,30
Breath 2,1003,54,4,17,6,zbs_attack_poison1,3.3,250,100,5,7,0,5,1000,7,15,15,-1,300,200,30
Flying,1003,55,255,1,10,zbs_fly1,1.5,0,0,0,0,0,0,1000,0,7,0,-1,0,0,0
Flying Breath 1,1003,56,5,4,10,zbs_fly_change1,0,300,30,5,8,0,0,1000,1,7,0,-1,500,250,0
Skyfall,1003,58,5,15,10,zbs_fly2,0,300,0,5,15,0,0,1000,1,7,0,-1,300,200,42
Roar,1003,59,6,30,10,zbs_fly2,0,300,0,5,0,3,0,1000,1,7,0,-1,550,200,42
Roar,1003,59,255,999999,10,zbs_fly2,0,300,0,5,0,3,0,1000,1,4,0,391,550,200,42
Death,1003,60,255,10,10,zbs_fly2,0.5,100,0,5,15,0,0,1000,0,1,0,395,0,0,0
