id,appearance,attackDamage,attackRange,attackInterval,health,armor,speed,bonusMoney,priority,skill,color,Killtype,EventClass,propensity,clearpoint,dropItem
126,pc_zombi_host,45,60,4,175,175,335,0,0,4,128 128 64 ,0,131,0,0,1
127,pc_zombi_origin,71,70,5,220,220,275,0,0,0,255 255 255,0,131,0,0,1
128,pc_zombi_origin,71,70,4,220,220,340,0,0,4,128 128 64 ,0,131,0,0,1
129,heal_zombi_host,12,58,5,75,75,140,0,0,0,255 255 255,0,141,0,0,1
130,heal_zombi_host,12,58,4,75,75,290,0,0,5,128 128 64 ,0,141,0,0,1
131,heal_zombi_origin,14,62,5,90,90,140,0,0,0,255 255 255,0,141,0,0,1
132,heal_zombi_origin,14,62,4,90,90,295,0,0,5,128 128 64 ,0,141,0,0,1
133,heal_zombi_host,18,58,5,90,90,140,0,0,0,255 255 255,0,141,0,0,1
134,heal_zombi_host,18,58,4,90,90,290,0,0,5,128 128 64 ,0,141,0,0,1
135,heal_zombi_origin,23,62,5,110,110,140,0,0,0,255 255 255,0,141,0,0,1
136,heal_zombi_origin,23,62,4,110,110,295,0,0,5,128 128 64 ,0,141,0,0,1
137,heal_zombi_host,18,58,5,105,105,140,0,0,0,255 255 255,0,141,0,0,1
138,heal_zombi_host,18,58,4,105,105,290,0,0,5,128 128 64 ,0,141,0,0,1
139,heal_zombi_origin,32,62,5,130,130,140,0,0,0,255 255 255,0,141,0,0,1
140,heal_zombi_origin,32,62,4,130,130,295,0,0,5,128 128 64 ,0,141,0,0,1
141,heal_zombi_host,18,58,5,120,120,140,0,0,0,255 255 255,0,141,0,0,1
142,heal_zombi_host,18,58,4,120,120,290,0,0,5,128 128 64 ,0,141,0,0,1
143,heal_zombi_origin,41,62,5,150,150,140,0,0,0,255 255 255,0,141,0,0,1
144,heal_zombi_origin,41,62,4,150,150,295,0,0,5,128 128 64 ,0,141,0,0,1
145,heal_zombi_host,18,58,5,135,135,140,0,0,0,255 255 255,0,141,0,0,1
146,heal_zombi_host,18,58,4,135,135,290,0,0,5,128 128 64 ,0,141,0,0,1
147,heal_zombi_origin,50,62,5,170,170,140,0,0,0,255 255 255,0,141,0,0,1
148,heal_zombi_origin,50,62,4,170,170,295,0,0,5,128 128 64 ,0,141,0,0,1
149,heal_zombi_host,18,58,5,150,150,140,0,0,0,255 255 255,0,141,0,0,1
150,heal_zombi_host,18,58,4,150,150,290,0,0,5,128 128 64 ,0,141,0,0,1
151,heal_zombi_origin,59,62,5,190,190,140,0,0,0,255 255 255,0,141,0,0,1
152,heal_zombi_origin,59,62,4,190,190,295,0,0,5,128 128 64 ,0,141,0,0,1
153,heal_zombi_host,18,58,5,165,165,140,0,0,0,255 255 255,0,141,0,0,1
154,heal_zombi_host,18,58,4,165,165,290,0,0,5,128 128 64 ,0,141,0,0,1
155,heal_zombi_origin,68,62,5,210,210,140,0,0,0,255 255 255,0,141,0,0,1
156,heal_zombi_origin,68,62,4,210,210,295,0,0,5,128 128 64 ,0,141,0,0,1
157,heal_zombi_host,18,58,5,180,180,140,0,0,0,255 255 255,0,141,0,0,1
158,heal_zombi_host,18,58,4,180,180,290,0,0,5,128 128 64 ,0,141,0,0,1
159,heal_zombi_origin,77,62,5,230,230,140,0,0,0,255 255 255,0,141,0,0,1
160,heal_zombi_origin,77,62,4,230,230,295,0,0,5,128 128 64 ,0,141,0,0,1
161,zombiedog,25,70,3,50,50,160,0,0,12,255 255 255,0,144,0,0,1
162,zombiedog,25,70,3,50,50,365,0,0,12,255 255 255,0,144,0,0,1
163,zombiedog,30,70,3,65,65,160,0,0,12,255 255 255,0,144,0,0,1
164,zombiedog,30,70,3,65,65,365,0,0,12,255 255 255,0,144,0,0,1
165,zombiedog,40,70,3,80,80,160,0,0,12,255 255 255,0,144,0,0,1
166,zombiedog,40,70,3,80,80,365,0,0,12,255 255 255,0,144,0,0,1
167,zombiedog,50,70,3,95,95,160,0,0,12,255 255 255,0,144,0,0,1
168,zombiedog,50,70,3,95,95,365,0,0,12,255 255 255,0,144,0,0,1
169,zombiedog,60,70,3,110,110,160,0,0,12,255 255 255,0,144,0,0,1
170,zombiedog,60,70,3,110,110,365,0,0,12,255 255 255,0,144,0,0,1
171,zombiedog,70,70,3,125,125,160,0,0,12,255 255 255,0,144,0,0,1
172,zombiedog,70,70,3,125,125,365,0,0,12,255 255 255,0,144,0,0,1
173,zombiedog,80,70,3,140,140,160,0,0,12,255 255 255,0,144,0,0,1
174,zombiedog,80,70,3,140,140,365,0,0,12,255 255 255,0,144,0,0,1
175,resident_zombi_host,22,70,3,115,115,170,0,0,7,255 255 255,0,145,0,0,1
176,resident_zombi_host,22,70,3,115,115,350,0,0,11,128 128 64 ,0,145,0,0,1
177,resident_zombi_origin,28,70,3,125,125,170,0,0,7,255 255 255,0,145,0,0,1
178,resident_zombi_origin,28,70,3,125,125,350,0,0,7,128 128 64 ,0,145,0,0,1
179,resident_zombi_host,33,70,3,140,140,170,0,0,7,255 255 255,0,145,0,0,1
180,resident_zombi_host,33,70,3,140,140,350,0,0,11,128 128 64 ,0,145,0,0,1
181,resident_zombi_origin,41,70,2,155,155,170,0,0,7,255 255 255,0,145,0,0,1
182,resident_zombi_origin,41,70,2,155,155,350,0,0,7,128 128 64 ,0,145,0,0,1
183,resident_zombi_host,44,70,3,165,165,170,0,0,7,255 255 255,0,145,0,0,1
184,resident_zombi_host,44,70,3,165,165,350,0,0,11,128 128 64 ,0,145,0,0,1
185,resident_zombi_origin,54,70,2,185,185,170,0,0,7,255 255 255,0,145,0,0,1
186,resident_zombi_origin,54,70,2,185,185,350,0,0,11,128 128 64 ,0,145,0,0,1
187,resident_zombi_host,55,70,3,190,190,170,0,0,7,255 255 255,0,145,0,0,1
188,resident_zombi_host,55,70,3,190,190,350,0,0,7,128 128 64 ,0,145,0,0,1
189,resident_zombi_origin,67,70,2,215,215,170,0,0,7,255 255 255,0,145,0,0,1
190,resident_zombi_origin,67,70,2,215,215,350,0,0,11,128 128 64 ,0,145,0,0,1
191,resident_zombi_host,66,70,3,215,215,170,0,0,7,255 255 255,0,145,0,0,1
192,resident_zombi_host,66,70,3,215,215,350,0,0,7,128 128 64 ,0,145,0,0,1
193,resident_zombi_origin,80,70,2,245,245,170,0,0,7,255 255 255,0,145,0,0,1
194,resident_zombi_origin,80,70,2,245,245,350,0,0,11,128 128 64 ,0,145,0,0,1
195,resident_zombi_host,77,70,3,240,240,170,0,0,7,255 255 255,0,145,0,0,1
196,resident_zombi_host,77,70,3,240,240,350,0,0,7,128 128 64 ,0,145,0,0,1
197,resident_zombi_origin,93,70,2,275,275,170,0,0,7,255 255 255,0,145,0,0,1
198,resident_zombi_origin,93,70,2,275,275,350,0,0,7,128 128 64 ,0,145,0,0,1
199,boomer_zombi_host,22,70,3,125,125,140,200,0,11,255 255 255,0,146,0,0,1
200,boomer_zombi_host,22,100,3,125,125,300,200,0,11,128 128 64 ,0,146,0,0,1
201,boomer_zombi_origin,27,70,3,135,135,140,200,0,11,255 255 255,0,146,0,0,1
202,boomer_zombi_origin,27,100,3,135,135,300,200,0,11,128 128 64 ,0,146,0,0,1
203,boomer_zombi_host,31,70,3,150,150,140,200,0,11,255 255 255,0,146,0,0,1
204,boomer_zombi_host,31,100,3,150,150,300,200,0,11,128 128 64 ,0,146,0,0,1
205,boomer_zombi_origin,38,70,3,170,170,140,300,0,11,255 255 255,0,146,0,0,1
206,boomer_zombi_origin,38,100,3,170,170,300,300,0,11,128 128 64 ,0,146,0,0,1
207,boomer_zombi_host,40,70,3,175,175,140,300,0,11,255 255 255,0,146,0,0,1
208,boomer_zombi_host,40,100,3,175,175,300,300,0,11,128 128 64 ,0,146,0,0,1
209,boomer_zombi_origin,49,70,3,205,205,140,600,0,11,255 255 255,0,146,0,0,1
210,boomer_zombi_origin,49,100,3,205,205,300,600,0,11,128 128 64 ,0,146,0,0,1
211,boomer_zombi_host,49,70,3,200,200,140,800,0,11,255 255 255,0,146,0,0,1
212,boomer_zombi_host,49,100,3,200,200,300,800,0,11,128 128 64 ,0,146,0,0,1
213,boomer_zombi_origin,60,70,3,240,240,140,800,0,11,255 255 255,0,146,0,0,1
214,boomer_zombi_origin,60,100,3,240,240,300,800,0,11,128 128 64 ,0,146,0,0,1
215,boomer_zombi_host,58,70,3,225,225,140,800,0,11,255 255 255,0,146,0,0,1
216,boomer_zombi_host,58,100,3,225,225,300,800,0,11,128 128 64 ,0,146,0,0,1
217,boomer_zombi_origin,71,70,3,275,275,140,800,0,11,255 255 255,0,146,0,0,1
218,boomer_zombi_origin,71,100,3,275,275,300,800,0,11,128 128 64 ,0,146,0,0,1
219,boomer_zombi_host,67,70,3,250,250,140,800,0,11,255 255 255,0,146,0,0,1
220,boomer_zombi_host,67,100,3,250,250,300,800,0,11,128 128 64 ,0,146,0,0,1
221,boomer_zombi_origin,82,70,3,310,310,140,800,0,11,255 255 255,0,146,0,0,1
222,boomer_zombi_origin,82,100,3,310,310,300,800,0,11,128 128 64 ,0,146,0,0,1
223,zombi_host,15,1500,5,50,50,100,150,0,6,80 228 91,0,102,0,0,1
224,zombi_host,15,1500,5,50,50,220,150,0,6,80 228 91,0,102,0,0,1
225,zombi_host,30,1500,4,65,65,100,150,0,6,80 228 91,0,102,0,0,1
226,zombi_host,30,1500,4,65,65,220,250,0,6,80 228 91,0,102,0,0,1
227,zombi_host,35,1500,3,80,80,100,250,0,6,80 228 91,0,102,0,0,1
228,zombi_host,35,1500,3,80,80,220,250,0,6,80 228 91,0,102,0,0,1
229,zombi_host,45,1500,3,95,95,100,500,0,6,80 228 91,0,102,0,0,1
230,zombi_host,45,1500,3,95,95,220,500,0,6,80 228 91,0,102,0,0,1
231,zombi_host,45,1500,3,110,110,100,500,0,6,80 228 91,0,102,0,0,1
232,zombi_host,45,1500,3,110,110,220,500,0,6,80 228 91,0,102,0,0,1
233,zombi_host,60,1500,3,125,125,100,500,0,6,80 228 91,0,102,0,0,1
234,zombi_host,60,1500,3,125,125,220,500,0,6,80 228 91,0,102,0,0,1
500,deimos_zombi_host,50,100,3,850,850,225,2200,1,8,255 255 255,0,181,0,0,2
501,deimos_zombi_host,50,100,3,850,850,350,2800,1,8,255 255 255,0,181,0,0,2
502,deimos_zombi_origin,50,100,3,1000,1000,225,2700,1,8,255 255 255,0,181,0,0,2
503,deimos_zombi_origin,50,100,3,1000,1000,350,3300,1,8,255 255 255,0,181,0,0,2
504,deimos_zombi_host,55,100,3,1150,1150,225,3200,1,8,255 255 255,0,181,0,0,2
505,deimos_zombi_host,55,100,3,1150,1150,350,3800,1,8,255 255 255,0,181,0,0,2
506,deimos_zombi_origin,60,100,3,1300,1300,225,3700,1,8,255 255 255,0,181,0,0,2
507,deimos_zombi_origin,60,100,3,1300,1300,350,4300,1,8,255 255 255,0,181,0,0,2
508,deimos_zombi_host,70,100,3,1450,1450,225,4200,1,8,255 255 255,0,181,0,0,2
509,deimos_zombi_host,70,100,3,1450,1450,350,4800,1,8,255 255 255,0,181,0,0,2
510,deimos_zombi_origin,80,100,3,1600,1600,225,4700,1,8,255 255 255,0,181,0,0,2
511,deimos_zombi_origin,80,100,3,1600,1600,350,5300,1,8,255 255 255,0,181,0,0,2
512,deimos_zombi_host,95,100,3,1750,1750,225,5200,1,8,255 255 255,0,181,0,0,2
513,deimos_zombi_host,95,100,3,1750,1750,350,5800,1,8,255 255 255,0,181,0,0,2
514,deimos_zombi_origin,100,100,3,1900,1900,225,5700,1,8,255 255 255,0,181,0,0,2
515,deimos_zombi_origin,100,100,3,2900,2900,350,6300,1,8,255 255 255,0,181,0,0,2
516,zbs_bossS_jun00,65,100,3,7000,7000,210,4000,1,3,255 255 255,0,150,0,0,2
517,zbs_bossS_jun00,85,100,3,12500,11000,210,7500,1,3,167 209 70 ,0,150,0,0,2
518,zbs_bossS_jun00,100,100,3,15500,13500,210,12000,1,3,64 120 215,0,150,0,0,2
526,zbs_bossS_jun01,61,100,2,2500,2500,250,4500,1,9,64 120 215,0,182,0,0,2
527,zbs_bossS_jun01,77,100,2,3750,3750,250,5150,1,9,64 120 215,0,182,0,0,2
528,zbs_bossS_jun01,93,100,2,5000,5000,250,5800,1,9,64 120 215,0,182,0,0,2
529,zbs_bossS_jun01,109,100,2,7250,7250,250,6450,1,9,64 120 215,0,182,0,0,2
530,zbs_bossS_jun01,125,100,2,8500,8500,250,7100,1,9,64 120 215,0,182,0,0,2
531,zbs_bossS_jun01,141,100,2,10750,10750,250,7750,1,9,64 120 215,0,182,0,0,2
300,zombi_host,8,70,4,70,70,250,100,0,0,228 112 0,0,101,0,0,1
301,zombi_origin,10,70,4,80,80,250,100,0,0,228 112 0,0,101,0,0,1
302,zombi_host,12,70,4,90,90,250,100,0,0,228 112 0,0,101,0,0,1
303,zombi_origin,14,70,4,100,100,250,100,0,0,228 112 0,0,101,0,0,1
304,zombi_host,16,70,4,110,110,250,100,0,0,228 112 0,0,101,0,0,1
305,zombi_origin,18,70,4,120,120,250,100,0,0,228 112 0,0,101,0,0,1
306,zombi_host,20,70,4,130,130,250,100,0,0,228 112 0,0,101,0,0,1
311,speed_zombi_host,15,65,3,60,60,275,100,0,2,228 112 0,0,110,0,0,1
312,speed_zombi_origin,20,65,3,65,65,275,100,0,2,228 112 0,0,101,0,0,1
313,speed_zombi_host,25,65,3,70,70,275,100,0,2,228 112 0,0,92,0,0,1
314,speed_zombi_origin,30,65,3,75,75,275,100,0,2,228 112 0,0,83,0,0,1
315,speed_zombi_host,35,65,3,80,80,275,100,0,2,228 112 0,0,74,0,0,1
321,heavy_zombi_host,15,70,4,150,150,240,150,0,0,228 112 0,0,121,0,0,1
322,heavy_zombi_origin,20,70,4,175,175,240,150,0,0,228 112 0,0,121,0,0,1
323,heavy_zombi_host,25,70,4,200,200,240,150,0,0,228 112 0,0,121,0,0,1
324,heavy_zombi_origin,30,70,4,225,225,240,150,0,0,228 112 0,0,121,0,0,1
331,pc_zombi_host,10,60,5,70,70,250,100,0,0,228 112 0,0,131,0,0,1
332,pc_zombi_origin,15,70,5,80,80,250,100,0,0,228 112 0,0,131,0,0,1
333,pc_zombi_host,20,80,5,90,90,250,100,0,0,228 112 0,0,131,0,0,1
341,zombiedog,25,70,3,65,65,300,150,0,5,228 112 0,0,144,0,0,1
342,zombiedog,30,70,3,80,80,300,150,0,0,228 112 0,0,144,0,0,1
351,resident_zombi_host,33,70,3,140,140,265,250,0,7,228 112 0,0,145,0,0,1
352,resident_zombi_origin,36,70,2,155,155,265,250,0,7,228 112 0,0,145,0,0,1
361,boomer_zombi_host,40,70,3,175,175,250,600,0,11,228 112 0,0,146,0,0,1
