x,y,z,pitch,yaw,roll,type,useCount,difficulty,model
3204.000000,-2672.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3210.000000,-2717.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
3210.000000,-3167.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
3204.000000,-3212.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3207.000000,-3267.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2282.000000,-1825.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2337.000000,-1828.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-3042.000000,-2507.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-3039.000000,-2603.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1566.000000,-2612.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1572.000000,-2567.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3682.000000,-1069.000000,-244.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2971.000000,-1076.000000,-256.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-613.000000,2585.000000,-192.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-552.000000,2664.000000,-192.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-602.000000,2649.000000,-180.000000,0.000000,45.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
101.000000,2023.000000,-192.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
40.000000,1944.000000,-192.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3207.000000,-2621.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2382.000000,-1822.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-3036.000000,-2552.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2195.000000,-3295.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2140.000000,-3292.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2095.000000,-3298.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
3685.000000,-963.000000,-256.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
3648.000000,-1019.000000,-256.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3008.000000,-1020.000000,-256.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2974.000000,-970.000000,-244.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
89.000000,1959.000000,-180.000000,0.000000,-135.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
423.000000,-188.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
426.000000,-284.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-938.000000,-287.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-935.000000,-187.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1305.000000,2117.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1308.000000,2062.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1308.000000,1522.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1815.000000,2532.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2513.000000,3682.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-2558.000000,3676.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2609.000000,3679.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2770.000000,3512.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-2764.000000,3467.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2767.000000,3416.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-3263.000000,2636.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-3266.000000,2691.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-3269.000000,2591.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-3269.000000,2141.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-3263.000000,2096.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-3266.000000,2045.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1841.000000,2690.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1844.000000,2639.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1838.000000,2594.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1838.000000,2144.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1844.000000,2099.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1841.000000,2044.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-926.000000,2304.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-932.000000,2349.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-929.000000,2400.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1097.000000,2562.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1142.000000,2556.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1193.000000,2559.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
2266.000000,2957.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2260.000000,3002.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2263.000000,3053.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
2099.000000,3242.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2054.000000,3236.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2003.000000,3239.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2681.000000,609.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2732.000000,612.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2777.000000,606.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-2667.000000,1058.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-2712.000000,1052.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2763.000000,1055.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
2258.000000,524.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2252.000000,569.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2255.000000,620.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1825.000000,534.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1828.000000,585.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1822.000000,630.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1762.000000,588.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1756.000000,633.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1759.000000,684.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1644.000000,481.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1593.000000,484.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1548.000000,478.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-30.000000,460.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-36.000000,505.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-33.000000,556.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-463.000000,469.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-460.000000,520.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-466.000000,565.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-935.000000,-833.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-932.000000,-782.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-938.000000,-737.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1237.000000,-735.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1288.000000,-732.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1333.000000,-738.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1503.000000,-555.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1500.000000,-504.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1506.000000,-459.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
820.000000,-286.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
775.000000,-292.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
724.000000,-289.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
812.000000,-735.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
761.000000,-732.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
716.000000,-738.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
420.000000,-239.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2786.000000,-1844.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2780.000000,-1799.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2783.000000,-1748.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
2334.000000,-1739.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2340.000000,-1784.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2337.000000,-1835.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2454.000000,-1517.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-2460.000000,-1472.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2457.000000,-1421.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2919.000000,-1516.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-2916.000000,-1465.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2922.000000,-1420.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1072.000000,-2407.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1123.000000,-2404.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1168.000000,-2410.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1569.000000,-2516.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1173.000000,-3047.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-1224.000000,-3044.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1269.000000,-3050.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1163.000000,-2710.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-1208.000000,-2716.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1259.000000,-2713.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-30.000000,-1588.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-36.000000,-1543.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-33.000000,-1492.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-482.000000,-1483.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
-476.000000,-1528.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-479.000000,-1579.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-729.000000,-2069.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-732.000000,-2120.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-726.000000,-2165.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1197.000000,-3167.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1146.000000,-3164.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1101.000000,-3170.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
929.000000,-2989.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
932.000000,-2938.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
926.000000,-2893.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
3743.000000,-2901.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
3740.000000,-2952.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3746.000000,-2997.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
3564.000000,-3167.000000,64.000000,0.000000,180.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
3513.000000,-3164.000000,64.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3468.000000,-3170.000000,76.000000,0.000000,180.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
